round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
492,9,42,20,4,0.68,0.6923,0.6774,0.4286,0.8065
493,12,41,9,13,0.7067,0.48,0.82,0.5217,0.8208
494,14,45,12,4,0.7867,0.7778,0.7895,0.6364,0.8752
495,19,42,7,7,0.8133,0.7308,0.8571,0.7308,0.905
496,14,46,11,4,0.8,0.7778,0.807,0.6512,0.8762
497,18,36,11,10,0.72,0.6429,0.766,0.6316,0.7804
498,12,44,13,6,0.7467,0.6667,0.7719,0.5581,0.8099
499,6,51,9,9,0.76,0.4,0.85,0.4,0.7756
500,17,37,17,4,0.72,0.8095,0.6852,0.6182,0.8783
501,14,44,10,7,0.7733,0.6667,0.8148,0.6222,0.7989
502,14,50,7,4,0.8533,0.7778,0.8772,0.7179,0.8616
503,13,43,11,8,0.7467,0.619,0.7963,0.5778,0.7601
504,22,40,10,3,0.8267,0.88,0.8,0.7719,0.8744
505,16,39,14,6,0.7333,0.7273,0.7358,0.6154,0.8268
506,8,43,14,10,0.68,0.4444,0.7544,0.4,0.7096
507,14,39,15,7,0.7067,0.6667,0.7222,0.56,0.8192
508,8,46,16,5,0.72,0.6154,0.7419,0.4324,0.8325
509,20,38,10,7,0.7733,0.7407,0.7917,0.7018,0.8804
510,11,42,14,8,0.7067,0.5789,0.75,0.5,0.765
511,12,43,13,7,0.7333,0.6316,0.7679,0.5455,0.812
512,16,39,13,7,0.7333,0.6957,0.75,0.6154,0.8595
513,12,39,15,9,0.68,0.5714,0.7222,0.5,0.7257
514,13,42,11,9,0.7333,0.5909,0.7925,0.5652,0.8508
515,14,41,14,6,0.7333,0.7,0.7455,0.5833,0.7618
516,14,38,16,7,0.6933,0.6667,0.7037,0.549,0.8192
517,9,46,13,7,0.7333,0.5625,0.7797,0.4737,0.7617
518,18,38,13,6,0.7467,0.75,0.7451,0.6545,0.8178
519,9,46,16,4,0.7333,0.6923,0.7419,0.4737,0.7854
520,11,35,21,8,0.6133,0.5789,0.625,0.4314,0.687
521,10,47,10,8,0.76,0.5556,0.8246,0.5263,0.8411
522,13,46,10,6,0.7867,0.6842,0.8214,0.619,0.8581
523,16,39,14,6,0.7333,0.7273,0.7358,0.6154,0.813
524,10,51,8,6,0.8133,0.625,0.8644,0.5882,0.8824
525,13,39,13,10,0.6933,0.5652,0.75,0.5306,0.8202
526,16,43,9,7,0.7867,0.6957,0.8269,0.6667,0.796
527,19,34,13,9,0.7067,0.6786,0.7234,0.6333,0.8017
528,14,36,10,15,0.6667,0.4828,0.7826,0.5283,0.7729
529,19,39,12,5,0.7733,0.7917,0.7647,0.6909,0.8848
530,16,37,15,7,0.7067,0.6957,0.7115,0.5926,0.8303
531,15,44,8,8,0.7867,0.6522,0.8462,0.6522,0.8194
532,11,52,9,3,0.84,0.7857,0.8525,0.6471,0.911
533,12,38,18,7,0.6667,0.6316,0.6786,0.4898,0.6711
534,13,42,12,8,0.7333,0.619,0.7778,0.5652,0.8016
535,11,40,11,13,0.68,0.4583,0.7843,0.4783,0.7721
536,9,55,8,3,0.8533,0.75,0.873,0.6207,0.9087
537,13,48,8,6,0.8133,0.6842,0.8571,0.65,0.907
538,15,38,15,7,0.7067,0.6818,0.717,0.5769,0.7667
539,12,44,12,7,0.7467,0.6316,0.7857,0.5581,0.7566
540,14,45,8,8,0.7867,0.6364,0.8491,0.6364,0.8859
541,14,44,10,7,0.7733,0.6667,0.8148,0.6222,0.8157
542,13,44,9,9,0.76,0.5909,0.8302,0.5909,0.8542
543,13,49,10,3,0.8267,0.8125,0.8305,0.6667,0.8941
544,13,41,12,9,0.72,0.5909,0.7736,0.5532,0.8002
545,15,37,15,8,0.6933,0.6522,0.7115,0.566,0.7709
546,8,50,11,6,0.7733,0.5714,0.8197,0.4848,0.7834
547,9,44,11,11,0.7067,0.45,0.8,0.45,0.7245
548,18,40,10,7,0.7733,0.72,0.8,0.6792,0.8128
549,11,38,14,12,0.6533,0.4783,0.7308,0.4583,0.7684
550,12,46,10,7,0.7733,0.6316,0.8214,0.5854,0.7885
551,7,45,13,10,0.6933,0.4118,0.7759,0.3784,0.6897
552,11,43,12,9,0.72,0.55,0.7818,0.5116,0.7855
553,14,44,14,3,0.7733,0.8235,0.7586,0.6222,0.9118
554,13,37,15,10,0.6667,0.5652,0.7115,0.5098,0.7149
555,10,48,7,10,0.7733,0.5,0.8727,0.5405,0.8573
556,18,36,14,7,0.72,0.72,0.72,0.6316,0.8016
557,15,46,10,4,0.8133,0.7895,0.8214,0.6818,0.9079
