round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
852,15,72,8,7,0.8529,0.9,0.6818,0.9057,0.6818,0.9,0.6667,0.879
853,24,58,15,5,0.8039,0.7945,0.8276,0.8529,0.8276,0.7945,0.7059,0.8701
854,17,62,15,8,0.7745,0.8052,0.68,0.8435,0.68,0.8052,0.5965,0.7932
855,25,63,5,9,0.8627,0.9265,0.7353,0.9,0.7353,0.9265,0.7812,0.872
856,18,69,10,5,0.8529,0.8734,0.7826,0.902,0.7826,0.8734,0.7059,0.9461
857,20,63,14,5,0.8137,0.8182,0.8,0.869,0.8,0.8182,0.678,0.8831
858,18,66,7,11,0.8235,0.9041,0.6207,0.88,0.6207,0.9041,0.6667,0.8715
859,24,58,12,8,0.8039,0.8286,0.75,0.8529,0.75,0.8286,0.7059,0.846
860,24,55,15,8,0.7745,0.7857,0.75,0.8271,0.75,0.7857,0.6761,0.8844
861,18,74,5,5,0.902,0.9367,0.7826,0.9367,0.7826,0.9367,0.7826,0.934
862,11,70,11,10,0.7941,0.8642,0.5238,0.8696,0.5238,0.8642,0.5116,0.8048
863,22,65,6,9,0.8529,0.9155,0.7097,0.8966,0.7097,0.9155,0.7458,0.8882
864,20,66,8,8,0.8431,0.8919,0.7143,0.8919,0.7143,0.8919,0.7143,0.9073
865,23,71,5,3,0.9216,0.9342,0.8846,0.9467,0.8846,0.9342,0.8519,0.9524
866,23,58,7,14,0.7941,0.8923,0.6216,0.8467,0.6216,0.8923,0.6866,0.869
867,19,67,9,7,0.8431,0.8816,0.7308,0.8933,0.7308,0.8816,0.7037,0.8214
868,23,59,9,11,0.8039,0.8676,0.6765,0.8551,0.6765,0.8676,0.697,0.8715
869,15,66,13,8,0.7941,0.8354,0.6522,0.8627,0.6522,0.8354,0.5882,0.7986
870,24,66,6,6,0.8824,0.9167,0.8,0.9167,0.8,0.9167,0.8,0.9065
871,16,68,11,7,0.8235,0.8608,0.6957,0.8831,0.6957,0.8608,0.64,0.7925
872,19,69,8,6,0.8627,0.8961,0.76,0.9079,0.76,0.8961,0.7308,0.9226
873,19,67,9,7,0.8431,0.8816,0.7308,0.8933,0.7308,0.8816,0.7037,0.8993
874,18,68,12,4,0.8431,0.85,0.8182,0.8947,0.8182,0.85,0.6923,0.8938
875,23,66,7,6,0.8725,0.9041,0.7931,0.9103,0.7931,0.9041,0.7797,0.8786
876,13,66,14,9,0.7745,0.825,0.5909,0.8516,0.5909,0.825,0.5306,0.8335
877,15,68,15,4,0.8137,0.8193,0.7895,0.8774,0.7895,0.8193,0.6122,0.8567
878,14,71,8,9,0.8333,0.8987,0.6087,0.8931,0.6087,0.8987,0.6222,0.8866
879,16,69,10,7,0.8333,0.8734,0.6957,0.8903,0.6957,0.8734,0.6531,0.9009
880,26,57,13,6,0.8137,0.8143,0.8125,0.8571,0.8125,0.8143,0.7324,0.8893
881,24,59,10,9,0.8137,0.8551,0.7273,0.8613,0.7273,0.8551,0.7164,0.8718
882,24,65,6,7,0.8725,0.9155,0.7742,0.9091,0.7742,0.9155,0.7869,0.8501
883,19,65,12,6,0.8235,0.8442,0.76,0.8784,0.76,0.8442,0.6786,0.8618
884,18,64,8,12,0.8039,0.8889,0.6,0.8649,0.6,0.8889,0.6429,0.7977
885,22,66,8,6,0.8627,0.8919,0.7857,0.9041,0.7857,0.8919,0.7586,0.8697
886,13,71,9,9,0.8235,0.8875,0.5909,0.8875,0.5909,0.8875,0.5909,0.7341
887,10,68,16,8,0.7647,0.8095,0.5556,0.85,0.5556,0.8095,0.4545,0.8049
888,14,72,8,8,0.8431,0.9,0.6364,0.9,0.6364,0.9,0.6364,0.7801
889,24,60,12,6,0.8235,0.8333,0.8,0.8696,0.8,0.8333,0.7273,0.8889
890,15,71,3,13,0.8431,0.9595,0.5357,0.8987,0.5357,0.9595,0.6522,0.8581
891,20,59,10,13,0.7745,0.8551,0.6061,0.8369,0.6061,0.8551,0.6349,0.7905
892,21,66,7,8,0.8529,0.9041,0.7241,0.898,0.7241,0.9041,0.7368,0.8451
893,25,68,8,1,0.9118,0.8947,0.9615,0.9379,0.9615,0.8947,0.8475,0.9823
894,15,63,15,9,0.7647,0.8077,0.625,0.84,0.625,0.8077,0.5556,0.8243
895,17,68,7,10,0.8333,0.9067,0.6296,0.8889,0.6296,0.9067,0.6667,0.8548
896,23,65,8,6,0.8627,0.8904,0.7931,0.9028,0.7931,0.8904,0.7667,0.8814
897,26,54,11,11,0.7843,0.8308,0.7027,0.8308,0.7027,0.8308,0.7027,0.8
898,23,61,9,9,0.8235,0.8714,0.7188,0.8714,0.7188,0.8714,0.7188,0.85
899,18,63,11,10,0.7941,0.8514,0.6429,0.8571,0.6429,0.8514,0.6316,0.8041
900,13,69,9,11,0.8039,0.8846,0.5417,0.8734,0.5417,0.8846,0.5652,0.7965
901,15,66,14,7,0.7941,0.825,0.6818,0.8627,0.6818,0.825,0.5882,0.8028
902,19,66,7,10,0.8333,0.9041,0.6552,0.8859,0.6552,0.9041,0.6909,0.8092
903,23,64,6,9,0.8529,0.9143,0.7188,0.8951,0.7188,0.9143,0.7541,0.8737
904,19,65,10,8,0.8235,0.8667,0.7037,0.8784,0.7037,0.8667,0.6786,0.8341
905,17,66,10,9,0.8137,0.8684,0.6538,0.8742,0.6538,0.8684,0.6415,0.8856
906,15,75,7,5,0.8824,0.9146,0.75,0.9259,0.75,0.9146,0.7143,0.8512
