round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
570,21,71,6,4,0.902,0.9221,0.84,0.9342,0.84,0.9221,0.8077,0.9283
571,24,63,9,6,0.8529,0.875,0.8,0.8936,0.8,0.875,0.7619,0.8949
572,21,67,5,9,0.8627,0.9306,0.7,0.9054,0.7,0.9306,0.75,0.8736
573,24,62,9,7,0.8431,0.8732,0.7742,0.8857,0.7742,0.8732,0.75,0.9232
574,28,66,2,6,0.9216,0.9706,0.8235,0.9429,0.8235,0.9706,0.875,0.955
575,16,64,12,10,0.7843,0.8421,0.6154,0.8533,0.6154,0.8421,0.5926,0.7986
576,16,72,10,4,0.8627,0.878,0.8,0.9114,0.8,0.878,0.6957,0.8476
577,16,68,6,12,0.8235,0.9189,0.5714,0.8831,0.5714,0.9189,0.64,0.7336
578,21,68,7,6,0.8725,0.9067,0.7778,0.9128,0.7778,0.9067,0.7636,0.8909
579,19,68,8,7,0.8529,0.8947,0.7308,0.9007,0.7308,0.8947,0.717,0.8649
580,23,63,7,9,0.8431,0.9,0.7188,0.8873,0.7188,0.9,0.7419,0.8562
581,17,71,7,7,0.8627,0.9103,0.7083,0.9103,0.7083,0.9103,0.7083,0.8472
582,14,65,13,10,0.7745,0.8333,0.5833,0.8497,0.5833,0.8333,0.549,0.8109
583,18,69,7,8,0.8529,0.9079,0.6923,0.902,0.6923,0.9079,0.7059,0.8289
584,14,71,9,8,0.8333,0.8875,0.6364,0.8931,0.6364,0.8875,0.6222,0.8676
585,25,59,6,12,0.8235,0.9077,0.6757,0.8676,0.6757,0.9077,0.7353,0.8844
586,15,67,8,12,0.8039,0.8933,0.5556,0.8701,0.5556,0.8933,0.6,0.7778
587,22,62,11,7,0.8235,0.8493,0.7586,0.8732,0.7586,0.8493,0.7097,0.8744
588,20,70,5,7,0.8824,0.9333,0.7407,0.9211,0.7407,0.9333,0.7692,0.8825
589,25,68,7,2,0.9118,0.9067,0.9259,0.9379,0.9259,0.9067,0.8475,0.9714
590,25,63,8,6,0.8627,0.8873,0.8065,0.9,0.8065,0.8873,0.7812,0.9237
591,22,70,6,4,0.902,0.9211,0.8462,0.9333,0.8462,0.9211,0.8148,0.8826
592,21,62,10,9,0.8137,0.8611,0.7,0.8671,0.7,0.8611,0.6885,0.8574
593,19,65,9,9,0.8235,0.8784,0.6786,0.8784,0.6786,0.8784,0.6786,0.8417
594,26,62,7,7,0.8627,0.8986,0.7879,0.8986,0.7879,0.8986,0.7879,0.9025
595,19,65,8,10,0.8235,0.8904,0.6552,0.8784,0.6552,0.8904,0.6786,0.8692
596,18,67,11,6,0.8333,0.859,0.75,0.8874,0.75,0.859,0.6792,0.8707
597,21,69,6,6,0.8824,0.92,0.7778,0.92,0.7778,0.92,0.7778,0.8622
598,20,71,5,6,0.8922,0.9342,0.7692,0.9281,0.7692,0.9342,0.7843,0.8877
599,22,69,5,6,0.8922,0.9324,0.7857,0.9262,0.7857,0.9324,0.8,0.8832
600,20,70,4,8,0.8824,0.9459,0.7143,0.9211,0.7143,0.9459,0.7692,0.8591
601,18,79,4,1,0.951,0.9518,0.9474,0.9693,0.9474,0.9518,0.878,0.9461
602,31,58,5,8,0.8725,0.9206,0.7949,0.8992,0.7949,0.9206,0.8267,0.8938
603,15,60,16,11,0.7353,0.7895,0.5769,0.8163,0.5769,0.7895,0.5263,0.7961
604,23,60,8,11,0.8137,0.8824,0.6765,0.8633,0.6765,0.8824,0.7077,0.8188
605,25,61,5,11,0.8431,0.9242,0.6944,0.8841,0.6944,0.9242,0.7576,0.8771
606,22,67,8,5,0.8725,0.8933,0.8148,0.9116,0.8148,0.8933,0.7719,0.9314
607,15,69,11,7,0.8235,0.8625,0.6818,0.8846,0.6818,0.8625,0.625,0.8307
608,19,62,3,18,0.7941,0.9538,0.5135,0.8552,0.5135,0.9538,0.6441,0.785
609,21,67,7,7,0.8627,0.9054,0.75,0.9054,0.75,0.9054,0.75,0.8678
610,16,69,8,9,0.8333,0.8961,0.64,0.8903,0.64,0.8961,0.6531,0.7943
611,17,61,10,14,0.7647,0.8592,0.5484,0.8356,0.5484,0.8592,0.5862,0.8183
612,21,65,7,9,0.8431,0.9028,0.7,0.8904,0.7,0.9028,0.7241,0.8986
613,19,63,8,12,0.8039,0.8873,0.6129,0.863,0.6129,0.8873,0.6552,0.8478
614,19,68,5,10,0.8529,0.9315,0.6552,0.9007,0.6552,0.9315,0.717,0.9188
615,16,73,6,7,0.8725,0.9241,0.6957,0.9182,0.6957,0.9241,0.7111,0.8954
616,26,55,9,12,0.7941,0.8594,0.6842,0.8397,0.6842,0.8594,0.7123,0.8849
617,21,67,5,9,0.8627,0.9306,0.7,0.9054,0.7,0.9306,0.75,0.85
618,17,75,0,10,0.902,1.0,0.6296,0.9375,0.6296,1.0,0.7727,0.7906
619,23,65,4,10,0.8627,0.942,0.697,0.9028,0.697,0.942,0.7667,0.8867
620,17,73,5,7,0.8824,0.9359,0.7083,0.9241,0.7083,0.9359,0.7391,0.8873
621,23,63,10,6,0.8431,0.863,0.7931,0.8873,0.7931,0.863,0.7419,0.9022
622,10,77,3,12,0.8529,0.9625,0.4545,0.9112,0.4545,0.9625,0.5714,0.7557
623,16,64,15,7,0.7843,0.8101,0.6957,0.8533,0.6957,0.8101,0.5926,0.8233
624,18,69,7,8,0.8529,0.9079,0.6923,0.902,0.6923,0.9079,0.7059,0.8522
625,21,67,7,7,0.8627,0.9054,0.75,0.9054,0.75,0.9054,0.75,0.9421
626,17,69,12,4,0.8431,0.8519,0.8095,0.8961,0.8095,0.8519,0.68,0.9295
627,14,78,6,4,0.902,0.9286,0.7778,0.9398,0.7778,0.9286,0.7368,0.9101
628,19,67,8,8,0.8431,0.8933,0.7037,0.8933,0.7037,0.8933,0.7037,0.8459
629,13,71,7,11,0.8235,0.9103,0.5417,0.8875,0.5417,0.9103,0.5909,0.8488
630,16,64,9,13,0.7843,0.8767,0.5517,0.8533,0.5517,0.8767,0.5926,0.7553
631,27,57,9,9,0.8235,0.8636,0.75,0.8636,0.75,0.8636,0.75,0.8026
632,18,70,7,7,0.8627,0.9091,0.72,0.9091,0.72,0.9091,0.72,0.8649
633,19,66,8,9,0.8333,0.8919,0.6786,0.8859,0.6786,0.8919,0.6909,0.8441
634,20,69,7,6,0.8725,0.9079,0.7692,0.9139,0.7692,0.9079,0.7547,0.8942
635,19,66,9,8,0.8333,0.88,0.7037,0.8859,0.7037,0.88,0.6909,0.879
636,15,74,8,5,0.8725,0.9024,0.75,0.9193,0.75,0.9024,0.6977,0.8878
637,14,78,5,5,0.902,0.9398,0.7368,0.9398,0.7368,0.9398,0.7368,0.8865
638,18,68,7,9,0.8431,0.9067,0.6667,0.8947,0.6667,0.9067,0.6923,0.9235
639,16,71,9,6,0.8529,0.8875,0.7273,0.9045,0.7273,0.8875,0.6809,0.8841
640,15,70,12,5,0.8333,0.8537,0.75,0.8917,0.75,0.8537,0.6383,0.8683
641,14,77,6,5,0.8922,0.9277,0.7368,0.9333,0.7368,0.9277,0.7179,0.9074
642,22,69,7,4,0.8922,0.9079,0.8462,0.9262,0.8462,0.9079,0.8,0.9312
643,17,67,9,9,0.8235,0.8816,0.6538,0.8816,0.6538,0.8816,0.6538,0.8416
644,19,67,6,10,0.8431,0.9178,0.6552,0.8933,0.6552,0.9178,0.7037,0.8833
645,22,68,4,8,0.8824,0.9444,0.7333,0.9189,0.7333,0.9444,0.7857,0.8898
646,19,64,11,8,0.8137,0.8533,0.7037,0.8707,0.7037,0.8533,0.6667,0.84
647,14,68,11,9,0.8039,0.8608,0.6087,0.8718,0.6087,0.8608,0.5833,0.8498
648,14,64,12,12,0.7647,0.8421,0.5385,0.8421,0.5385,0.8421,0.5385,0.7814
649,24,58,9,11,0.8039,0.8657,0.6857,0.8529,0.6857,0.8657,0.7059,0.8269
650,22,71,3,6,0.9118,0.9595,0.7857,0.9404,0.7857,0.9595,0.8302,0.9353
651,18,67,9,8,0.8333,0.8816,0.6923,0.8874,0.6923,0.8816,0.6792,0.8593
652,27,54,9,12,0.7941,0.8571,0.6923,0.8372,0.6923,0.8571,0.72,0.7835
653,22,67,7,6,0.8725,0.9054,0.7857,0.9116,0.7857,0.9054,0.7719,0.89
654,25,62,7,8,0.8529,0.8986,0.7576,0.8921,0.7576,0.8986,0.7692,0.8884
655,23,69,4,6,0.902,0.9452,0.7931,0.9324,0.7931,0.9452,0.8214,0.9173
656,29,57,5,11,0.8431,0.9194,0.725,0.8769,0.725,0.9194,0.7838,0.85
657,17,72,7,6,0.8725,0.9114,0.7391,0.9172,0.7391,0.9114,0.7234,0.8828
658,24,62,11,5,0.8431,0.8493,0.8276,0.8857,0.8276,0.8493,0.75,0.9088
659,21,65,8,8,0.8431,0.8904,0.7241,0.8904,0.7241,0.8904,0.7241,0.8526
660,21,69,7,5,0.8824,0.9079,0.8077,0.92,0.8077,0.9079,0.7778,0.8887
661,22,66,6,8,0.8627,0.9167,0.7333,0.9041,0.7333,0.9167,0.7586,0.9361
662,16,77,2,7,0.9118,0.9747,0.6957,0.9448,0.6957,0.9747,0.7805,0.9086
663,18,71,8,5,0.8725,0.8987,0.7826,0.9161,0.7826,0.8987,0.7347,0.896
664,21,69,8,4,0.8824,0.8961,0.84,0.92,0.84,0.8961,0.7778,0.8842
665,16,71,9,6,0.8529,0.8875,0.7273,0.9045,0.7273,0.8875,0.6809,0.9006
666,21,68,7,6,0.8725,0.9067,0.7778,0.9128,0.7778,0.9067,0.7636,0.8365
667,15,72,6,9,0.8529,0.9231,0.625,0.9057,0.625,0.9231,0.6667,0.8082
668,13,69,8,12,0.8039,0.8961,0.52,0.8734,0.52,0.8961,0.5652,0.7745
669,21,62,10,9,0.8137,0.8611,0.7,0.8671,0.7,0.8611,0.6885,0.8375
670,14,76,6,6,0.8824,0.9268,0.7,0.9268,0.7,0.9268,0.7,0.8659
671,16,72,6,8,0.8627,0.9231,0.6667,0.9114,0.6667,0.9231,0.6957,0.906
672,16,68,12,6,0.8235,0.85,0.7273,0.8831,0.7273,0.85,0.64,0.8386
673,19,66,6,11,0.8333,0.9167,0.6333,0.8859,0.6333,0.9167,0.6909,0.875
674,14,76,4,8,0.8824,0.95,0.6364,0.9268,0.6364,0.95,0.7,0.8733
675,12,72,6,12,0.8235,0.9231,0.5,0.8889,0.5,0.9231,0.5714,0.8665
676,14,71,9,8,0.8333,0.8875,0.6364,0.8931,0.6364,0.8875,0.6222,0.7693
677,14,68,8,12,0.8039,0.8947,0.5385,0.8718,0.5385,0.8947,0.5833,0.8107
678,16,70,7,9,0.8431,0.9091,0.64,0.8974,0.64,0.9091,0.6667,0.7906
679,14,74,9,5,0.8627,0.8916,0.7368,0.9136,0.7368,0.8916,0.6667,0.87
680,14,66,14,8,0.7843,0.825,0.6364,0.8571,0.6364,0.825,0.56,0.7756
681,21,68,8,5,0.8725,0.8947,0.8077,0.9128,0.8077,0.8947,0.7636,0.9372
682,27,60,10,5,0.8529,0.8571,0.8438,0.8889,0.8438,0.8571,0.7826,0.8946
683,27,62,6,7,0.8725,0.9118,0.7941,0.9051,0.7941,0.9118,0.806,0.9053
684,13,77,6,6,0.8824,0.9277,0.6842,0.9277,0.6842,0.9277,0.6842,0.8529
