round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
518,23,57,8,11,0.8081,0.8769,0.6765,0.8571,0.6765,0.8769,0.7077,0.7824
519,26,64,6,3,0.9091,0.9143,0.8966,0.9343,0.8966,0.9143,0.8525,0.9027
520,26,56,11,6,0.8283,0.8358,0.8125,0.8682,0.8125,0.8358,0.7536,0.8368
521,29,52,7,11,0.8182,0.8814,0.725,0.8525,0.725,0.8814,0.7632,0.8203
522,33,56,5,5,0.899,0.918,0.8684,0.918,0.8684,0.918,0.8684,0.8921
523,30,53,7,9,0.8384,0.8833,0.7692,0.8689,0.7692,0.8833,0.7895,0.7882
524,24,60,4,11,0.8485,0.9375,0.6857,0.8889,0.6857,0.9375,0.7619,0.8743
525,30,60,4,5,0.9091,0.9375,0.8571,0.9302,0.8571,0.9375,0.8696,0.9279
526,31,51,7,10,0.8283,0.8793,0.7561,0.8571,0.7561,0.8793,0.7848,0.8318
527,16,58,12,13,0.7475,0.8286,0.5517,0.8227,0.5517,0.8286,0.5614,0.7392
528,29,60,6,4,0.899,0.9091,0.8788,0.9231,0.8788,0.9091,0.8529,0.9141
529,22,58,8,11,0.8081,0.8788,0.6667,0.8593,0.6667,0.8788,0.6984,0.8301
530,25,55,9,10,0.8081,0.8594,0.7143,0.8527,0.7143,0.8594,0.7246,0.8612
531,24,56,11,8,0.8081,0.8358,0.75,0.855,0.75,0.8358,0.7164,0.813
532,29,54,9,7,0.8384,0.8571,0.8056,0.871,0.8056,0.8571,0.7838,0.8737
533,21,56,13,9,0.7778,0.8116,0.7,0.8358,0.7,0.8116,0.6562,0.7959
534,18,64,8,9,0.8283,0.8889,0.6667,0.8828,0.6667,0.8889,0.6792,0.8426
535,32,52,10,5,0.8485,0.8387,0.8649,0.8739,0.8649,0.8387,0.8101,0.8775
536,29,52,9,9,0.8182,0.8525,0.7632,0.8525,0.7632,0.8525,0.7632,0.8248
537,26,61,4,8,0.8788,0.9385,0.7647,0.9104,0.7647,0.9385,0.8125,0.8846
538,28,49,11,11,0.7778,0.8167,0.7179,0.8167,0.7179,0.8167,0.7179,0.8449
539,33,52,5,9,0.8586,0.9123,0.7857,0.8814,0.7857,0.9123,0.825,0.8935
540,28,54,9,8,0.8283,0.8571,0.7778,0.864,0.7778,0.8571,0.7671,0.8216
541,22,57,7,13,0.798,0.8906,0.6286,0.8507,0.6286,0.8906,0.6875,0.8268
542,31,58,4,6,0.899,0.9355,0.8378,0.9206,0.8378,0.9355,0.8611,0.9185
