round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
560,22,70,5,5,0.902,0.9333,0.8148,0.9333,0.8148,0.9333,0.8148,0.881
561,21,70,6,5,0.8922,0.9211,0.8077,0.9272,0.8077,0.9211,0.7925,0.8608
562,23,69,3,7,0.902,0.9583,0.7667,0.9324,0.7667,0.9583,0.8214,0.8611
563,25,61,8,8,0.8431,0.8841,0.7576,0.8841,0.7576,0.8841,0.7576,0.8841
564,26,68,4,4,0.9216,0.9444,0.8667,0.9444,0.8667,0.9444,0.8667,0.9037
565,18,68,12,4,0.8431,0.85,0.8182,0.8947,0.8182,0.85,0.6923,0.8676
566,22,69,7,4,0.8922,0.9079,0.8462,0.9262,0.8462,0.9079,0.8,0.8765
567,20,72,5,5,0.902,0.9351,0.8,0.9351,0.8,0.9351,0.8,0.8551
568,21,72,4,5,0.9118,0.9474,0.8077,0.9412,0.8077,0.9474,0.8235,0.8851
569,18,73,5,6,0.8922,0.9359,0.75,0.9299,0.75,0.9359,0.766,0.8707
570,21,71,6,4,0.902,0.9221,0.84,0.9342,0.84,0.9221,0.8077,0.9242
571,25,67,5,5,0.902,0.9306,0.8333,0.9306,0.8333,0.9306,0.8333,0.9296
572,26,69,3,4,0.9314,0.9583,0.8667,0.9517,0.8667,0.9583,0.8814,0.8856
573,26,67,4,5,0.9118,0.9437,0.8387,0.9371,0.8387,0.9437,0.8525,0.9455
574,32,67,1,2,0.9706,0.9853,0.9412,0.9781,0.9412,0.9853,0.9552,0.9918
575,18,73,3,8,0.8922,0.9605,0.6923,0.9299,0.6923,0.9605,0.766,0.8482
576,13,75,7,7,0.8627,0.9146,0.65,0.9146,0.65,0.9146,0.65,0.8262
577,18,70,4,10,0.8627,0.9459,0.6429,0.9091,0.6429,0.9459,0.72,0.7722
578,24,68,7,3,0.902,0.9067,0.8889,0.9315,0.8889,0.9067,0.8276,0.9022
579,21,70,6,5,0.8922,0.9211,0.8077,0.9272,0.8077,0.9211,0.7925,0.836
580,26,67,3,6,0.9118,0.9571,0.8125,0.9371,0.8125,0.9571,0.8525,0.8875
581,17,72,6,7,0.8725,0.9231,0.7083,0.9172,0.7083,0.9231,0.7234,0.8659
582,18,71,7,6,0.8725,0.9103,0.75,0.9161,0.75,0.9103,0.7347,0.836
583,18,70,6,8,0.8627,0.9211,0.6923,0.9091,0.6923,0.9211,0.72,0.8026
584,18,73,7,4,0.8922,0.9125,0.8182,0.9299,0.8182,0.9125,0.766,0.8705
585,30,62,3,7,0.902,0.9538,0.8108,0.9254,0.8108,0.9538,0.8571,0.9256
586,16,71,4,11,0.8529,0.9467,0.5926,0.9045,0.5926,0.9467,0.6809,0.841
587,24,66,7,5,0.8824,0.9041,0.8276,0.9167,0.8276,0.9041,0.8,0.8824
588,20,70,5,7,0.8824,0.9333,0.7407,0.9211,0.7407,0.9333,0.7692,0.8948
589,24,70,5,3,0.9216,0.9333,0.8889,0.9459,0.8889,0.9333,0.8571,0.9551
590,27,66,5,4,0.9118,0.9296,0.871,0.9362,0.871,0.9296,0.8571,0.9146
591,23,71,5,3,0.9216,0.9342,0.8846,0.9467,0.8846,0.9342,0.8519,0.8973
592,23,65,7,7,0.8627,0.9028,0.7667,0.9028,0.7667,0.9028,0.7667,0.9042
593,22,68,6,6,0.8824,0.9189,0.7857,0.9189,0.7857,0.9189,0.7857,0.876
