round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
76,21,26,20,7,0.6351,0.75,0.5652,0.6087,0.7624
77,22,29,20,3,0.6892,0.88,0.5918,0.6567,0.7584
78,24,34,8,8,0.7838,0.75,0.8095,0.75,0.7954
79,23,36,8,7,0.7973,0.7667,0.8182,0.7541,0.8432
80,14,33,18,9,0.6351,0.6087,0.6471,0.5091,0.6479
81,15,40,9,10,0.7432,0.6,0.8163,0.6122,0.7045
82,13,42,12,7,0.7432,0.65,0.7778,0.5778,0.6843
83,16,34,12,12,0.6757,0.5714,0.7391,0.5714,0.7003
84,20,29,14,11,0.6622,0.6452,0.6744,0.6154,0.6954
85,20,32,11,11,0.7027,0.6452,0.7442,0.6452,0.7479
86,17,31,22,4,0.6486,0.8095,0.5849,0.5667,0.7934
87,19,34,14,7,0.7162,0.7308,0.7083,0.6441,0.7508
88,21,28,15,10,0.6622,0.6774,0.6512,0.6269,0.7082
89,14,31,16,13,0.6081,0.5185,0.6596,0.4912,0.6769
90,16,37,11,10,0.7162,0.6154,0.7708,0.6038,0.7308
91,17,31,15,11,0.6486,0.6071,0.6739,0.5667,0.6685
92,18,38,9,9,0.7568,0.6667,0.8085,0.6667,0.8416
93,16,38,13,7,0.7297,0.6957,0.7451,0.6154,0.8065
94,13,39,17,5,0.7027,0.7222,0.6964,0.5417,0.8135
95,17,33,15,9,0.6757,0.6538,0.6875,0.5862,0.742
96,15,41,13,5,0.7568,0.75,0.7593,0.625,0.8139
97,21,34,13,6,0.7432,0.7778,0.7234,0.6885,0.8266
98,16,33,16,9,0.6622,0.64,0.6735,0.5614,0.7347
99,22,25,18,9,0.6351,0.7097,0.5814,0.6197,0.7517
100,19,38,12,5,0.7703,0.7917,0.76,0.6909,0.7933
101,24,34,7,9,0.7838,0.7273,0.8293,0.75,0.7731
102,17,35,14,8,0.7027,0.68,0.7143,0.6071,0.7543
103,24,37,8,5,0.8243,0.8276,0.8222,0.7869,0.8575
104,14,42,12,6,0.7568,0.7,0.7778,0.6087,0.7731
105,15,44,10,5,0.7973,0.75,0.8148,0.6667,0.85
106,22,29,14,9,0.6892,0.7097,0.6744,0.6567,0.7382
107,24,27,17,6,0.6892,0.8,0.6136,0.6761,0.7598
