round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
566,11,43,2,11,0.806,0.5,0.9556,0.6286,0.903
567,22,39,2,4,0.9104,0.8462,0.9512,0.88,0.9296
568,17,41,4,5,0.8657,0.7727,0.9111,0.7907,0.8939
569,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.9532
570,18,36,3,10,0.806,0.6429,0.9231,0.7347,0.8956
571,12,43,3,9,0.8209,0.5714,0.9348,0.6667,0.883
572,20,42,0,5,0.9254,0.8,1.0,0.8889,0.9933
573,20,32,1,14,0.7761,0.5882,0.9697,0.7273,0.9109
574,16,38,5,8,0.806,0.6667,0.8837,0.7111,0.8479
575,15,45,2,5,0.8955,0.75,0.9574,0.8108,0.966
576,19,38,3,7,0.8507,0.7308,0.9268,0.7917,0.9475
577,18,37,7,5,0.8209,0.7826,0.8409,0.75,0.9051
578,12,38,4,13,0.7463,0.48,0.9048,0.5854,0.8781
579,22,35,4,6,0.8507,0.7857,0.8974,0.8148,0.9277
580,12,46,1,8,0.8657,0.6,0.9787,0.7273,0.8723
581,10,43,2,12,0.791,0.4545,0.9556,0.5882,0.8495
582,11,40,6,10,0.7612,0.5238,0.8696,0.5789,0.8147
583,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.8586
584,16,37,4,10,0.791,0.6154,0.9024,0.6957,0.9071
585,13,44,3,7,0.8507,0.65,0.9362,0.7222,0.9362
586,18,34,8,7,0.7761,0.72,0.8095,0.7059,0.8867
587,14,45,0,8,0.8806,0.6364,1.0,0.7778,0.8869
588,18,39,5,5,0.8507,0.7826,0.8864,0.7826,0.9368
589,19,41,4,3,0.8955,0.8636,0.9111,0.8444,0.9626
590,11,45,2,9,0.8358,0.55,0.9574,0.6667,0.8213
591,12,43,2,10,0.8209,0.5455,0.9556,0.6667,0.8939
592,10,50,3,4,0.8955,0.7143,0.9434,0.7407,0.8854
593,19,38,0,10,0.8507,0.6552,1.0,0.7917,0.9501
594,16,40,4,7,0.8358,0.6957,0.9091,0.7442,0.915
595,12,48,1,6,0.8955,0.6667,0.9796,0.7742,0.9875
596,10,43,3,11,0.791,0.4762,0.9348,0.5882,0.8478
597,12,45,4,6,0.8507,0.6667,0.9184,0.7059,0.8934
598,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9644
599,11,40,2,14,0.7612,0.44,0.9524,0.5789,0.8629
600,15,43,2,7,0.8657,0.6818,0.9556,0.7692,0.8808
601,14,42,5,6,0.8358,0.7,0.8936,0.7179,0.9351
602,8,44,3,12,0.7761,0.4,0.9362,0.5161,0.8181
603,11,50,1,5,0.9104,0.6875,0.9804,0.7857,0.8787
604,11,41,6,9,0.7761,0.55,0.8723,0.5946,0.8553
