round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
422,33,51,9,6,0.8485,0.85,0.8462,0.8718,0.8462,0.85,0.8148,0.9038
423,24,55,9,11,0.798,0.8594,0.6857,0.8462,0.6857,0.8594,0.7059,0.8808
424,23,52,10,14,0.7576,0.8387,0.6216,0.8125,0.6216,0.8387,0.6571,0.8265
425,23,52,15,9,0.7576,0.7761,0.7188,0.8125,0.7188,0.7761,0.6571,0.8316
426,23,58,9,9,0.8182,0.8657,0.7188,0.8657,0.7188,0.8657,0.7188,0.9114
427,23,53,14,9,0.7677,0.791,0.7188,0.8217,0.7188,0.791,0.6667,0.8755
428,27,44,17,11,0.7172,0.7213,0.7105,0.7586,0.7105,0.7213,0.6585,0.8473
429,24,56,13,6,0.8081,0.8116,0.8,0.855,0.8,0.8116,0.7164,0.8899
430,11,67,9,12,0.7879,0.8816,0.4783,0.8645,0.4783,0.8816,0.5116,0.7895
431,19,60,13,7,0.798,0.8219,0.7308,0.8571,0.7308,0.8219,0.6552,0.8757
432,22,56,12,9,0.7879,0.8235,0.7097,0.8421,0.7097,0.8235,0.6769,0.8354
433,30,45,10,14,0.7576,0.8182,0.6818,0.7895,0.6818,0.8182,0.7143,0.8463
434,23,45,17,14,0.6869,0.7258,0.6216,0.7438,0.6216,0.7258,0.5974,0.7393
435,30,55,4,10,0.8586,0.9322,0.75,0.8871,0.75,0.9322,0.8108,0.9381
436,22,54,10,13,0.7677,0.8438,0.6286,0.8244,0.6286,0.8438,0.6567,0.7871
437,27,45,11,16,0.7273,0.8036,0.6279,0.7692,0.6279,0.8036,0.6667,0.8019
438,18,56,9,16,0.7475,0.8615,0.5294,0.8175,0.5294,0.8615,0.5902,0.8471
439,22,55,7,15,0.7778,0.8871,0.5946,0.8333,0.5946,0.8871,0.6667,0.867
440,33,46,14,6,0.798,0.7667,0.8462,0.8214,0.8462,0.7667,0.7674,0.9239
441,23,56,12,8,0.798,0.8235,0.7419,0.8485,0.7419,0.8235,0.697,0.8454
442,24,54,11,10,0.7879,0.8308,0.7059,0.8372,0.7059,0.8308,0.6957,0.8181
443,20,61,8,10,0.8182,0.8841,0.6667,0.8714,0.6667,0.8841,0.6897,0.8435
444,23,53,15,8,0.7677,0.7794,0.7419,0.8217,0.7419,0.7794,0.6667,0.8472
445,27,54,6,12,0.8182,0.9,0.6923,0.8571,0.6923,0.9,0.75,0.8842
446,24,52,10,13,0.7677,0.8387,0.6486,0.8189,0.6486,0.8387,0.6761,0.8165
447,23,54,9,13,0.7778,0.8571,0.6389,0.8308,0.6389,0.8571,0.6765,0.9043
448,18,54,9,18,0.7273,0.8571,0.5,0.8,0.5,0.8571,0.5714,0.7535
449,21,49,17,12,0.7071,0.7424,0.6364,0.7717,0.6364,0.7424,0.5915,0.7815
450,25,56,7,11,0.8182,0.8889,0.6944,0.8615,0.6944,0.8889,0.7353,0.8823
451,18,56,7,18,0.7475,0.8889,0.5,0.8175,0.5,0.8889,0.5902,0.769
452,25,50,8,16,0.7576,0.8621,0.6098,0.8065,0.6098,0.8621,0.6757,0.8558
453,20,58,8,13,0.7879,0.8788,0.6061,0.8467,0.6061,0.8788,0.6557,0.8163
454,28,54,10,7,0.8283,0.8438,0.8,0.864,0.8,0.8438,0.7671,0.8812
455,28,39,16,16,0.6768,0.7091,0.6364,0.7091,0.6364,0.7091,0.6364,0.8012
456,33,43,11,12,0.7677,0.7963,0.7333,0.789,0.7333,0.7963,0.7416,0.8733
457,29,48,12,10,0.7778,0.8,0.7436,0.8136,0.7436,0.8,0.725,0.8859
458,21,55,14,9,0.7677,0.7971,0.7,0.8271,0.7,0.7971,0.6462,0.8599
459,23,56,10,10,0.798,0.8485,0.697,0.8485,0.697,0.8485,0.697,0.8347
460,26,56,11,6,0.8283,0.8358,0.8125,0.8682,0.8125,0.8358,0.7536,0.9272
461,31,50,5,13,0.8182,0.9091,0.7045,0.8475,0.7045,0.9091,0.775,0.8554
462,26,50,11,12,0.7677,0.8197,0.6842,0.813,0.6842,0.8197,0.6933,0.7834
463,18,55,17,9,0.7374,0.7639,0.6667,0.8088,0.6667,0.7639,0.5806,0.7654
464,21,50,11,17,0.7172,0.8197,0.5526,0.7813,0.5526,0.8197,0.6,0.7916
465,20,59,9,11,0.798,0.8676,0.6452,0.8551,0.6452,0.8676,0.6667,0.7785
466,26,47,15,11,0.7374,0.7581,0.7027,0.7833,0.7027,0.7581,0.6667,0.8269
467,22,55,12,10,0.7778,0.8209,0.6875,0.8333,0.6875,0.8209,0.6667,0.7831
468,26,49,14,10,0.7576,0.7778,0.7222,0.8033,0.7222,0.7778,0.6842,0.8514
469,21,53,12,13,0.7475,0.8154,0.6176,0.8092,0.6176,0.8154,0.6269,0.7774
470,23,49,10,17,0.7273,0.8305,0.575,0.784,0.575,0.8305,0.6301,0.8339
471,25,55,10,9,0.8081,0.8462,0.7353,0.8527,0.7353,0.8462,0.7246,0.857
472,19,53,16,11,0.7273,0.7681,0.6333,0.797,0.6333,0.7681,0.5846,0.758
473,25,50,12,12,0.7576,0.8065,0.6757,0.8065,0.6757,0.8065,0.6757,0.8178
474,28,54,6,11,0.8283,0.9,0.7179,0.864,0.7179,0.9,0.7671,0.9115
475,20,56,14,9,0.7677,0.8,0.6897,0.8296,0.6897,0.8,0.6349,0.8187
476,28,52,6,13,0.8081,0.8966,0.6829,0.8455,0.6829,0.8966,0.7467,0.9159
477,23,45,17,14,0.6869,0.7258,0.6216,0.7438,0.6216,0.7258,0.5974,0.7066
478,22,49,17,11,0.7172,0.7424,0.6667,0.7778,0.6667,0.7424,0.6111,0.8439
479,37,40,10,12,0.7778,0.8,0.7551,0.7843,0.7551,0.8,0.7708,0.8065
480,23,54,11,11,0.7778,0.8308,0.6765,0.8308,0.6765,0.8308,0.6765,0.8027
481,29,48,12,10,0.7778,0.8,0.7436,0.8136,0.7436,0.8,0.725,0.8803
482,24,65,3,7,0.899,0.9559,0.7742,0.9286,0.7742,0.9559,0.8276,0.9132
483,28,52,9,10,0.8081,0.8525,0.7368,0.8455,0.7368,0.8525,0.7467,0.8641
484,22,55,8,14,0.7778,0.873,0.6111,0.8333,0.6111,0.873,0.6667,0.8219
485,25,49,16,9,0.7475,0.7538,0.7353,0.7967,0.7353,0.7538,0.6667,0.8353
486,31,47,12,9,0.7879,0.7966,0.775,0.8174,0.775,0.7966,0.747,0.9
487,25,43,13,18,0.6869,0.7679,0.5814,0.735,0.5814,0.7679,0.6173,0.7919
488,31,50,9,9,0.8182,0.8475,0.775,0.8475,0.775,0.8475,0.775,0.8962
489,29,56,6,8,0.8586,0.9032,0.7838,0.8889,0.7838,0.9032,0.8056,0.85
490,22,56,9,12,0.7879,0.8615,0.6471,0.8421,0.6471,0.8615,0.6769,0.8425
491,26,46,13,14,0.7273,0.7797,0.65,0.7731,0.65,0.7797,0.6582,0.7593
492,17,65,9,8,0.8283,0.8784,0.68,0.8844,0.68,0.8784,0.6667,0.8686
493,24,45,14,16,0.697,0.7627,0.6,0.75,0.6,0.7627,0.6154,0.775
494,16,63,10,10,0.798,0.863,0.6154,0.863,0.6154,0.863,0.6154,0.7903
495,22,54,10,13,0.7677,0.8438,0.6286,0.8244,0.6286,0.8438,0.6567,0.8214
496,27,55,7,10,0.8283,0.8871,0.7297,0.8661,0.7297,0.8871,0.7606,0.8897
497,29,46,15,9,0.7576,0.7541,0.7632,0.7931,0.7632,0.7541,0.7073,0.8464
498,20,56,12,11,0.7677,0.8235,0.6452,0.8296,0.6452,0.8235,0.6349,0.8691
499,25,50,17,7,0.7576,0.7463,0.7812,0.8065,0.7812,0.7463,0.6757,0.8713
500,26,53,11,9,0.798,0.8281,0.7429,0.8413,0.7429,0.8281,0.7222,0.8384
501,38,43,10,8,0.8182,0.8113,0.8261,0.8269,0.8261,0.8113,0.8085,0.9098
502,25,45,13,16,0.7071,0.7759,0.6098,0.7563,0.6098,0.7759,0.6329,0.7397
503,19,55,13,12,0.7475,0.8088,0.6129,0.8148,0.6129,0.8088,0.6032,0.7837
504,21,59,7,12,0.8081,0.8939,0.6364,0.8613,0.6364,0.8939,0.6885,0.8292
505,17,62,11,9,0.798,0.8493,0.6538,0.8611,0.6538,0.8493,0.6296,0.8514
506,15,57,12,15,0.7273,0.8261,0.5,0.8085,0.5,0.8261,0.5263,0.7135
507,14,62,12,11,0.7677,0.8378,0.56,0.8435,0.56,0.8378,0.549,0.8373
508,22,51,16,10,0.7374,0.7612,0.6875,0.7969,0.6875,0.7612,0.6286,0.8335
509,22,56,6,15,0.7879,0.9032,0.5946,0.8421,0.5946,0.9032,0.6769,0.8801
510,20,55,12,12,0.7576,0.8209,0.625,0.8209,0.625,0.8209,0.625,0.8102
511,21,59,7,12,0.8081,0.8939,0.6364,0.8613,0.6364,0.8939,0.6885,0.8039
512,18,57,10,14,0.7576,0.8507,0.5625,0.8261,0.5625,0.8507,0.6,0.8531
513,15,61,9,14,0.7677,0.8714,0.5172,0.8414,0.5172,0.8714,0.566,0.7473
514,30,49,8,12,0.798,0.8596,0.7143,0.8305,0.7143,0.8596,0.75,0.8722
515,28,53,10,8,0.8182,0.8413,0.7778,0.8548,0.7778,0.8413,0.7568,0.903
516,23,60,8,8,0.8384,0.8824,0.7419,0.8824,0.7419,0.8824,0.7419,0.8458
517,33,47,10,9,0.8081,0.8246,0.7857,0.8319,0.7857,0.8246,0.7765,0.83
518,20,56,9,14,0.7677,0.8615,0.5882,0.8296,0.5882,0.8615,0.6349,0.8095
519,24,61,9,5,0.8586,0.8714,0.8276,0.8971,0.8276,0.8714,0.7742,0.8951
520,20,52,15,12,0.7273,0.7761,0.625,0.7939,0.625,0.7761,0.597,0.8312
521,27,49,10,13,0.7677,0.8305,0.675,0.8099,0.675,0.8305,0.7013,0.8292
522,30,50,11,8,0.8081,0.8197,0.7895,0.8403,0.7895,0.8197,0.7595,0.8857
523,23,48,12,16,0.7172,0.8,0.5897,0.7742,0.5897,0.8,0.6216,0.7778
524,24,56,8,11,0.8081,0.875,0.6857,0.855,0.6857,0.875,0.7164,0.8656
525,30,56,8,5,0.8687,0.875,0.8571,0.896,0.8571,0.875,0.8219,0.9134
526,29,50,8,12,0.798,0.8621,0.7073,0.8333,0.7073,0.8621,0.7436,0.8524
527,16,53,17,13,0.697,0.7571,0.5517,0.7794,0.5517,0.7571,0.5161,0.7202
528,29,60,6,4,0.899,0.9091,0.8788,0.9231,0.8788,0.9091,0.8529,0.9256
529,22,55,11,11,0.7778,0.8333,0.6667,0.8333,0.6667,0.8333,0.6667,0.8343
530,24,53,11,11,0.7778,0.8281,0.6857,0.8281,0.6857,0.8281,0.6857,0.8661
531,22,52,15,10,0.7475,0.7761,0.6875,0.8062,0.6875,0.7761,0.6377,0.8223
532,28,51,12,8,0.798,0.8095,0.7778,0.8361,0.7778,0.8095,0.7368,0.8862
