round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
825,20,46,6,3,0.88,0.8696,0.8846,0.8163,0.8821
826,20,42,7,6,0.8267,0.7692,0.8571,0.7547,0.81
827,17,43,14,1,0.8,0.9444,0.7544,0.6939,0.8865
828,16,42,11,6,0.7733,0.7273,0.7925,0.6531,0.8328
829,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.9205
830,13,52,8,2,0.8667,0.8667,0.8667,0.7222,0.8533
831,14,45,10,6,0.7867,0.7,0.8182,0.6364,0.8827
832,12,53,7,3,0.8667,0.8,0.8833,0.7059,0.8589
833,17,48,8,2,0.8667,0.8947,0.8571,0.7727,0.9013
834,16,45,7,7,0.8133,0.6957,0.8654,0.6957,0.8353
835,18,50,3,4,0.9067,0.8182,0.9434,0.8372,0.8611
836,16,50,7,2,0.88,0.8889,0.8772,0.7805,0.924
837,15,50,5,5,0.8667,0.75,0.9091,0.75,0.8968
838,14,51,7,3,0.8667,0.8235,0.8793,0.7368,0.8722
839,14,48,7,6,0.8267,0.7,0.8727,0.6829,0.78
840,17,50,6,2,0.8933,0.8947,0.8929,0.8095,0.9328
841,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.8718
842,22,40,11,2,0.8267,0.9167,0.7843,0.7719,0.8979
843,12,49,8,6,0.8133,0.6667,0.8596,0.6316,0.8353
844,17,41,15,2,0.7733,0.8947,0.7321,0.6667,0.7895
845,16,47,7,5,0.84,0.7619,0.8704,0.7273,0.8973
846,23,42,3,7,0.8667,0.7667,0.9333,0.8214,0.8919
847,20,46,7,2,0.88,0.9091,0.8679,0.8163,0.9031
848,14,49,6,6,0.84,0.7,0.8909,0.7,0.8359
849,23,35,11,6,0.7733,0.7931,0.7609,0.7302,0.7672
850,25,38,9,3,0.84,0.8929,0.8085,0.8065,0.8746
851,13,49,6,7,0.8267,0.65,0.8909,0.6667,0.8091
852,15,48,8,4,0.84,0.7895,0.8571,0.7143,0.8957
853,18,47,7,3,0.8667,0.8571,0.8704,0.7826,0.8624
854,15,44,6,10,0.7867,0.6,0.88,0.6522,0.8244
855,14,51,7,3,0.8667,0.8235,0.8793,0.7368,0.9397
856,19,42,9,5,0.8133,0.7917,0.8235,0.7308,0.8832
857,18,43,10,4,0.8133,0.8182,0.8113,0.72,0.8199
858,11,53,8,3,0.8533,0.7857,0.8689,0.6667,0.8923
859,7,55,8,5,0.8267,0.5833,0.873,0.5185,0.7328
860,9,53,7,6,0.8267,0.6,0.8833,0.5806,0.7367
861,17,51,6,1,0.9067,0.9444,0.8947,0.8293,0.924
862,15,47,8,5,0.8267,0.75,0.8545,0.6977,0.9059
863,19,46,4,6,0.8667,0.76,0.92,0.7917,0.9256
864,17,42,10,6,0.7867,0.7391,0.8077,0.68,0.8194
865,14,48,9,4,0.8267,0.7778,0.8421,0.6829,0.845
866,16,45,10,4,0.8133,0.8,0.8182,0.6957,0.8927
867,13,47,10,5,0.8,0.7222,0.8246,0.6341,0.8138
868,18,43,11,3,0.8133,0.8571,0.7963,0.72,0.8492
869,14,49,11,1,0.84,0.9333,0.8167,0.7,0.9333
870,12,51,11,1,0.84,0.9231,0.8226,0.6667,0.902
871,18,47,7,3,0.8667,0.8571,0.8704,0.7826,0.873
872,19,44,9,3,0.84,0.8636,0.8302,0.76,0.9267
873,17,48,6,4,0.8667,0.8095,0.8889,0.7727,0.8827
874,19,48,5,3,0.8933,0.8636,0.9057,0.8261,0.8864
875,20,45,8,2,0.8667,0.9091,0.8491,0.8,0.9503
876,19,47,4,5,0.88,0.7917,0.9216,0.8085,0.866
877,20,49,5,1,0.92,0.9524,0.9074,0.8696,0.9515
878,15,47,7,6,0.8267,0.7143,0.8704,0.6977,0.8554
879,12,52,7,4,0.8533,0.75,0.8814,0.6857,0.8686
880,16,40,7,12,0.7467,0.5714,0.8511,0.6275,0.8207
881,8,53,11,3,0.8133,0.7273,0.8281,0.5333,0.8011
882,15,45,10,5,0.8,0.75,0.8182,0.6667,0.86
883,13,49,3,10,0.8267,0.5652,0.9423,0.6667,0.847
884,9,54,7,5,0.84,0.6429,0.8852,0.6,0.7512
885,13,53,7,2,0.88,0.8667,0.8833,0.7429,0.9067
886,18,45,10,2,0.84,0.9,0.8182,0.75,0.8991
887,14,45,8,8,0.7867,0.6364,0.8491,0.6364,0.8418
888,19,50,5,1,0.92,0.95,0.9091,0.8636,0.9409
889,13,49,6,7,0.8267,0.65,0.8909,0.6667,0.7859
890,19,45,9,2,0.8533,0.9048,0.8333,0.7755,0.888
891,21,44,5,5,0.8667,0.8077,0.898,0.8077,0.8697
892,14,53,5,3,0.8933,0.8235,0.9138,0.7778,0.9219
893,15,45,12,3,0.8,0.8333,0.7895,0.6667,0.886
894,15,45,10,5,0.8,0.75,0.8182,0.6667,0.8664
895,20,37,13,5,0.76,0.8,0.74,0.6897,0.78
896,14,43,13,5,0.76,0.7368,0.7679,0.6087,0.797
897,14,51,3,7,0.8667,0.6667,0.9444,0.7368,0.8536
898,13,52,7,3,0.8667,0.8125,0.8814,0.7222,0.8528
899,17,44,10,4,0.8133,0.8095,0.8148,0.7083,0.869
900,17,50,4,4,0.8933,0.8095,0.9259,0.8095,0.8695
901,11,50,9,5,0.8133,0.6875,0.8475,0.6111,0.848
902,16,50,5,4,0.88,0.8,0.9091,0.7805,0.8864
903,18,40,11,6,0.7733,0.75,0.7843,0.6792,0.8051
904,14,52,5,4,0.88,0.7778,0.9123,0.7568,0.8177
905,15,51,9,0,0.88,1.0,0.85,0.7692,0.9494
906,14,51,9,1,0.8667,0.9333,0.85,0.7368,0.8856
907,13,45,9,8,0.7733,0.619,0.8333,0.6047,0.7844
908,19,45,6,5,0.8533,0.7917,0.8824,0.7755,0.8264
909,20,43,9,3,0.84,0.8696,0.8269,0.7692,0.903
910,17,46,7,5,0.84,0.7727,0.8679,0.7391,0.9237
911,12,53,7,3,0.8667,0.8,0.8833,0.7059,0.8156
912,16,51,7,1,0.8933,0.9412,0.8793,0.8,0.9442
913,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.85
914,8,57,4,6,0.8667,0.5714,0.9344,0.6154,0.8571
915,18,43,11,3,0.8133,0.8571,0.7963,0.72,0.903
