Component,Top_Rank,Step_Index,SD_Value,Mean_Displacement_mm,Max_Displacement_mm,Mean_Inward_Atrophy_mm,Mean_Outward_Expansion_mm
PLS2,2,1,-2.9,0.04689614904697105,0.08659376466163478,0.010431032090428697,0.00978986548576482
PLS2,2,2,-2.8,0.04527904045914447,0.08360777277675084,0.01007134132868978,0.009452283917290171
PLS2,2,3,-2.7,0.04366193187131788,0.08062178089186679,0.009711650566950858,0.009114702348815522
PLS2,2,4,-2.6,0.042044823283491295,0.07763578900698287,0.009351959805211937,0.008777120780340873
PLS2,2,5,-2.5,0.0404277146956647,0.07464979712209892,0.008992269043473016,0.008439539211866224
PLS2,2,6,-2.4,0.038810606107838125,0.07166380523721498,0.008632578281734098,0.008101957643391576
PLS2,2,7,-2.3,0.037193497520011526,0.06867781335233106,0.008272887519995177,0.007764376074916925
PLS2,2,8,-2.2,0.03557638893218494,0.06569182146744701,0.007913196758256255,0.0074267945064422775
PLS2,2,9,-2.1,0.033959280344358356,0.06270582958256307,0.007553505996517333,0.007089212937967628
PLS2,2,10,-2.0,0.032342171756531764,0.059719837697679135,0.007193815234778413,0.006751631369492978
PLS2,2,11,-1.9,0.03072506316870517,0.056733845812795204,0.006834124473039493,0.0064140498010183305
PLS2,2,12,-1.8,0.029107954580878587,0.05374785392791127,0.006474433711300572,0.006076468232543682
PLS2,2,13,-1.7,0.027490845993051998,0.050761862043027225,0.006114742949561652,0.005738886664069032
PLS2,2,14,-1.6,0.02587373740522541,0.047775870158143295,0.0057550521878227305,0.005401305095594384
PLS2,2,15,-1.5,0.024256628817398825,0.04478987827325935,0.005395361426083811,0.005063723527119734
PLS2,2,16,-1.4,0.022639520229572236,0.041803886388375414,0.00503567066434489,0.004726141958645086
PLS2,2,17,-1.3,0.021022411641745647,0.03881789450349148,0.0046759799026059685,0.0043885603901704364
PLS2,2,18,-1.2,0.01940530305391906,0.03583190261860744,0.004316289140867047,0.004050978821695788
PLS2,2,19,-1.1,0.01778819446609247,0.032845910733723505,0.003956598379128128,0.003713397253221139
PLS2,2,20,-1.0,0.016171085878265882,0.029859918848839567,0.003596907617389206,0.00337581568474649
PLS2,2,21,-0.9,0.014553977290439293,0.026873926963955633,0.0032372168556502865,0.003038234116271841
PLS2,2,22,-0.8,0.012936868702612708,0.0238879350790717,0.002877526093911366,0.0027006525477971917
PLS2,2,23,-0.7,0.011319760114786116,0.020901943194187655,0.002517835332172445,0.0023630709793225424
PLS2,2,24,-0.6,0.00970265152695953,0.01791595130930372,0.0021581445704335254,0.002025489410847894
PLS2,2,25,-0.5,0.008085542939132943,0.014929959424419784,0.0017984538086946039,0.0016879078423732445
PLS2,2,26,-0.4,0.006468434351306352,0.01194396753953585,0.0014387630469556826,0.001350326273898596
PLS2,2,27,-0.3,0.004851325763479765,0.008957975654651916,0.0010790722852167618,0.001012744705423947
PLS2,2,28,-0.2,0.003234217175653176,0.005971983769767869,0.0007193815234778418,0.0006751631369492983
PLS2,2,29,-0.1,0.001617108587826589,0.0029859918848839347,0.0003596907617389204,0.0003375815684746489
PLS2,2,30,0.0,0.0,0.0,0.0,0.0
PLS2,2,31,0.1,0.001617108587826589,0.0029859918848839347,0.000337581568474649,0.0003596907617389205
PLS2,2,32,0.2,0.003234217175653176,0.005971983769767869,0.000675163136949298,0.0007193815234778418
PLS2,2,33,0.3,0.004851325763479765,0.008957975654651916,0.0010127447054239472,0.0010790722852167618
PLS2,2,34,0.4,0.006468434351306352,0.01194396753953585,0.001350326273898596,0.0014387630469556829
PLS2,2,35,0.5,0.00808554293913294,0.014929959424419784,0.0016879078423732445,0.0017984538086946039
PLS2,2,36,0.6,0.00970265152695953,0.01791595130930372,0.002025489410847894,0.002158144570433525
PLS2,2,37,0.7,0.011319760114786116,0.020901943194187655,0.0023630709793225424,0.002517835332172445
PLS2,2,38,0.8,0.012936868702612707,0.0238879350790717,0.002700652547797192,0.0028775260939113657
PLS2,2,39,0.9,0.014553977290439293,0.026873926963955633,0.003038234116271841,0.0032372168556502865
PLS2,2,40,1.0,0.016171085878265882,0.029859918848839567,0.0033758156847464894,0.0035969076173892065
PLS2,2,41,1.1,0.01778819446609247,0.032845910733723505,0.003713397253221139,0.003956598379128128
PLS2,2,42,1.2,0.019405303053919055,0.03583190261860744,0.004050978821695788,0.004316289140867047
PLS2,2,43,1.3,0.021022411641745647,0.03881789450349148,0.0043885603901704364,0.0046759799026059685
PLS2,2,44,1.4,0.022639520229572233,0.04180388638837542,0.004726141958645086,0.00503567066434489
PLS2,2,45,1.5,0.024256628817398825,0.04478987827325935,0.005063723527119734,0.005395361426083811
PLS2,2,46,1.6,0.025873737405225413,0.047775870158143295,0.005401305095594384,0.0057550521878227305
PLS2,2,47,1.7,0.027490845993051995,0.050761862043027225,0.005738886664069032,0.006114742949561652
PLS2,2,48,1.8,0.029107954580878587,0.05374785392791127,0.006076468232543682,0.006474433711300572
PLS2,2,49,1.9,0.03072506316870517,0.056733845812795204,0.0064140498010183305,0.006834124473039493
PLS2,2,50,2.0,0.032342171756531764,0.059719837697679135,0.006751631369492978,0.007193815234778414
PLS2,2,51,2.1,0.033959280344358356,0.06270582958256307,0.007089212937967628,0.007553505996517335
PLS2,2,52,2.2,0.03557638893218494,0.06569182146744701,0.0074267945064422775,0.007913196758256255
PLS2,2,53,2.3,0.037193497520011526,0.06867781335233106,0.007764376074916925,0.008272887519995177
PLS2,2,54,2.4,0.03881060610783812,0.07166380523721498,0.008101957643391576,0.008632578281734098
PLS2,2,55,2.5,0.0404277146956647,0.07464979712209892,0.008439539211866224,0.008992269043473018
PLS2,2,56,2.6,0.042044823283491295,0.07763578900698287,0.008777120780340873,0.009351959805211939
PLS2,2,57,2.7,0.04366193187131789,0.08062178089186679,0.009114702348815524,0.009711650566950858
PLS2,2,58,2.8,0.04527904045914447,0.08360777277675084,0.009452283917290171,0.01007134132868978
PLS2,2,59,2.9,0.04689614904697105,0.08659376466163478,0.00978986548576482,0.010431032090428697
PLS2,2,60,3.0,0.04851325763479764,0.0895797565465187,0.010127447054239468,0.010790722852167619
PLS3,3,0,-3.0,0.03634941695153559,0.08965854191146674,0.007929573456397837,0.010231809787484064
PLS3,3,1,-2.9,0.03513776971981774,0.08666992384775116,0.007665254341184575,0.009890749461234598
PLS3,3,2,-2.8,0.03392612248809989,0.08368130578403561,0.007400935225971313,0.00954968913498513
PLS3,3,3,-2.7,0.03271447525638203,0.0806926877203201,0.007136616110758053,0.009208628808735662
PLS3,3,4,-2.6,0.03150282802466418,0.07770406965660451,0.0068722969955447915,0.008867568482486193
PLS3,3,5,-2.5,0.030291180792946328,0.07471545159288896,0.006607977880331532,0.008526508156236722
PLS3,3,6,-2.4,0.029079533561228478,0.07172683352917338,0.0063436587651182685,0.008185447829987254
PLS3,3,7,-2.3,0.02786788632951062,0.06873821546545784,0.006079339649905008,0.007844387503737784
PLS3,3,8,-2.2,0.026656239097792772,0.06574959740174226,0.005815020534691747,0.007503327177488316
PLS3,3,9,-2.1,0.02544459186607492,0.06276097933802673,0.005550701419478486,0.007162266851238847
PLS3,3,10,-2.0,0.02423294463435706,0.05977236127431118,0.005286382304265225,0.006821206524989376
PLS3,3,11,-1.9,0.023021297402639206,0.05678374321059559,0.005022063189051962,0.006480146198739909
PLS3,3,12,-1.8,0.021809650170921357,0.05379512514688006,0.004757744073838703,0.006139085872490439
PLS3,3,13,-1.7,0.0205980029392035,0.05080650708316447,0.0044934249586254405,0.00579802554624097
PLS3,3,14,-1.6,0.019386355707485647,0.04781788901944894,0.004229105843412179,0.005456965219991503
PLS3,3,15,-1.5,0.018174708475767794,0.04482927095573334,0.0039647867281989175,0.005115904893742033
PLS3,3,16,-1.4,0.01696306124404995,0.04184065289201782,0.0037004676129856573,0.004774844567492565
PLS3,3,17,-1.3,0.01575141401233209,0.03885203482830228,0.0034361484977723958,0.004433784241243095
PLS3,3,18,-1.2,0.014539766780614239,0.03586341676458669,0.0031718293825591343,0.004092723914993627
PLS3,3,19,-1.1,0.013328119548896386,0.03287479870087115,0.002907510267345873,0.003751663588744158
PLS3,3,20,-1.0,0.012116472317178531,0.029886180637155577,0.0026431911521326125,0.0034106032624946886
PLS3,3,21,-0.9,0.010904825085460678,0.02689756257344003,0.0023788720369193506,0.0030695429362452204
PLS3,3,22,-0.8,0.009693177853742825,0.02390894450972444,0.0021145529217060895,0.0027284826099957513
PLS3,3,23,-0.7,0.008481530622024974,0.0209203264460089,0.0018502338064928286,0.0023874222837462827
PLS3,3,24,-0.6,0.0072698833903071195,0.01793170838229338,0.0015859146912795676,0.0020463619574968136
PLS3,3,25,-0.5,0.0060582361585892665,0.014943090318577787,0.0013215955760663063,0.0017053016312473445
PLS3,3,26,-0.4,0.004846588926871413,0.011954472254862247,0.0010572764608530445,0.0013642413049978752
PLS3,3,27,-0.3,0.0036349416951535598,0.008965854191146653,0.0007929573456397836,0.0010231809787484068
PLS3,3,28,-0.2,0.0024232944634357064,0.005977236127431133,0.0005286382304265225,0.0006821206524989377
PLS3,3,29,-0.1,0.001211647231717852,0.00298861806371554,0.00026431911521326124,0.00034106032624946854
PLS3,3,30,0.0,0.0,0.0,0.0,0.0
PLS3,3,31,0.1,0.0012116472317178523,0.00298861806371554,0.00034106032624946854,0.00026431911521326124
PLS3,3,32,0.2,0.0024232944634357064,0.005977236127431133,0.0006821206524989376,0.0005286382304265226
PLS3,3,33,0.3,0.0036349416951535598,0.008965854191146653,0.0010231809787484068,0.0007929573456397836
PLS3,3,34,0.4,0.004846588926871413,0.011954472254862247,0.0013642413049978752,0.0010572764608530445
PLS3,3,35,0.5,0.0060582361585892665,0.014943090318577787,0.0017053016312473445,0.0013215955760663063
PLS3,3,36,0.6,0.0072698833903071195,0.01793170838229338,0.0020463619574968136,0.0015859146912795676
PLS3,3,37,0.7,0.008481530622024974,0.0209203264460089,0.0023874222837462827,0.0018502338064928286
PLS3,3,38,0.8,0.009693177853742824,0.02390894450972444,0.0027284826099957513,0.0021145529217060895
PLS3,3,39,0.9,0.010904825085460678,0.02689756257344003,0.0030695429362452204,0.0023788720369193506
PLS3,3,40,1.0,0.012116472317178531,0.029886180637155577,0.003410603262494688,0.0026431911521326125
PLS3,3,41,1.1,0.013328119548896386,0.03287479870087115,0.003751663588744158,0.002907510267345873
PLS3,3,42,1.2,0.014539766780614239,0.03586341676458669,0.004092723914993627,0.0031718293825591343
PLS3,3,43,1.3,0.01575141401233209,0.03885203482830228,0.004433784241243095,0.0034361484977723958
PLS3,3,44,1.4,0.016963061244049945,0.04184065289201782,0.004774844567492565,0.0037004676129856573
PLS3,3,45,1.5,0.018174708475767794,0.04482927095573334,0.005115904893742032,0.003964786728198918
PLS3,3,46,1.6,0.01938635570748565,0.04781788901944894,0.005456965219991503,0.00422910584341218
PLS3,3,47,1.7,0.0205980029392035,0.05080650708316447,0.00579802554624097,0.0044934249586254405
PLS3,3,48,1.8,0.021809650170921357,0.05379512514688006,0.00613908587249044,0.004757744073838703
PLS3,3,49,1.9,0.02302129740263921,0.05678374321059559,0.006480146198739909,0.005022063189051962
PLS3,3,50,2.0,0.02423294463435706,0.05977236127431118,0.006821206524989376,0.005286382304265225
PLS3,3,51,2.1,0.02544459186607492,0.06276097933802673,0.007162266851238847,0.005550701419478486
PLS3,3,52,2.2,0.026656239097792776,0.06574959740174226,0.007503327177488316,0.005815020534691746
PLS3,3,53,2.3,0.02786788632951062,0.06873821546545784,0.007844387503737784,0.006079339649905008
PLS3,3,54,2.4,0.029079533561228478,0.07172683352917338,0.008185447829987254,0.0063436587651182685
PLS3,3,55,2.5,0.030291180792946328,0.07471545159288896,0.008526508156236724,0.006607977880331531
PLS3,3,56,2.6,0.031502828024664184,0.07770406965660451,0.008867568482486193,0.006872296995544792
PLS3,3,57,2.7,0.03271447525638203,0.0806926877203201,0.009208628808735662,0.007136616110758053
PLS3,3,58,2.8,0.03392612248809989,0.08368130578403561,0.00954968913498513,0.007400935225971313
PLS3,3,59,2.9,0.03513776971981774,0.08666992384775116,0.009890749461234598,0.007665254341184575
PLS3,3,60,3.0,0.03634941695153559,0.08965854191146674,0.010231809787484065,0.007929573456397837
