round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
870,4,55,2,7,0.8676,0.3636,0.9649,0.4706,0.8238
871,3,51,2,12,0.7941,0.2,0.9623,0.3,0.8075
872,8,46,3,11,0.7941,0.4211,0.9388,0.5333,0.8614
873,3,49,1,15,0.7647,0.1667,0.98,0.2727,0.5294
874,4,45,1,18,0.7206,0.1818,0.9783,0.2963,0.8083
875,9,44,3,12,0.7794,0.4286,0.9362,0.5455,0.7786
876,11,47,1,9,0.8529,0.55,0.9792,0.6875,0.8771
877,6,49,2,11,0.8088,0.3529,0.9608,0.48,0.7336
878,9,45,3,11,0.7941,0.45,0.9375,0.5625,0.7943
879,3,52,2,11,0.8088,0.2143,0.963,0.3158,0.6495
880,9,47,2,10,0.8235,0.4737,0.9592,0.6,0.8931
881,8,45,3,12,0.7794,0.4,0.9375,0.5161,0.7854
882,7,52,2,7,0.8676,0.5,0.963,0.6087,0.918
883,9,45,3,11,0.7941,0.45,0.9375,0.5625,0.8969
884,8,49,3,8,0.8382,0.5,0.9423,0.5926,0.8972
885,5,46,4,13,0.75,0.2778,0.92,0.3704,0.8633
886,7,49,0,12,0.8235,0.3684,1.0,0.5385,0.8163
887,9,50,1,8,0.8676,0.5294,0.9804,0.6667,0.8674
888,7,45,1,15,0.7647,0.3182,0.9783,0.4667,0.8538
889,12,45,3,8,0.8382,0.6,0.9375,0.6857,0.7656
890,5,52,3,8,0.8382,0.3846,0.9455,0.4762,0.7986
891,6,48,2,12,0.7941,0.3333,0.96,0.4615,0.6844
892,5,51,2,10,0.8235,0.3333,0.9623,0.4545,0.7333
893,10,46,0,12,0.8235,0.4545,1.0,0.625,0.7905
894,8,44,0,16,0.7647,0.3333,1.0,0.5,0.8551
895,4,54,1,9,0.8529,0.3077,0.9818,0.4444,0.835
896,7,43,3,15,0.7353,0.3182,0.9348,0.4375,0.8113
897,8,48,1,11,0.8235,0.4211,0.9796,0.5714,0.7615
898,5,48,2,13,0.7794,0.2778,0.96,0.4,0.79
