round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
918,3,37,6,8,0.7407,0.8605,0.2727,0.8409,0.2727,0.8605,0.3,0.5074
919,3,35,10,6,0.7037,0.7778,0.3333,0.814,0.3333,0.7778,0.2727,0.5457
920,2,42,7,3,0.8148,0.8571,0.4,0.8936,0.4,0.8571,0.2857,0.5184
921,2,43,7,2,0.8333,0.86,0.5,0.9053,0.5,0.86,0.3077,0.72
922,3,31,11,9,0.6296,0.7381,0.25,0.7561,0.25,0.7381,0.2308,0.4802
923,5,33,9,7,0.7037,0.7857,0.4167,0.8049,0.4167,0.7857,0.3846,0.6151
924,8,35,6,5,0.7963,0.8537,0.6154,0.8642,0.6154,0.8537,0.5926,0.7355
925,2,35,13,4,0.6852,0.7292,0.3333,0.8046,0.3333,0.7292,0.1905,0.5694
926,2,39,6,7,0.7593,0.8667,0.2222,0.8571,0.2222,0.8667,0.2353,0.5062
927,3,37,10,4,0.7407,0.7872,0.4286,0.8409,0.4286,0.7872,0.3,0.6687
928,4,36,8,6,0.7407,0.8182,0.4,0.8372,0.4,0.8182,0.3636,0.5591
929,6,32,12,4,0.7037,0.7273,0.6,0.8,0.6,0.7273,0.4286,0.675
930,2,40,10,2,0.7778,0.8,0.5,0.8696,0.5,0.8,0.25,0.56
931,3,41,6,4,0.8148,0.8723,0.4286,0.8913,0.4286,0.8723,0.375,0.5988
932,6,36,7,5,0.7778,0.8372,0.5455,0.8571,0.5455,0.8372,0.5,0.6934
933,1,40,10,3,0.7593,0.8,0.25,0.8602,0.25,0.8,0.1333,0.415
934,5,40,6,3,0.8333,0.8696,0.625,0.8989,0.625,0.8696,0.5263,0.7174
935,3,37,10,4,0.7407,0.7872,0.4286,0.8409,0.4286,0.7872,0.3,0.5897
936,3,35,11,5,0.7037,0.7609,0.375,0.814,0.375,0.7609,0.2727,0.6033
937,1,40,9,4,0.7593,0.8163,0.2,0.8602,0.2,0.8163,0.1333,0.498
938,7,38,4,5,0.8333,0.9048,0.5833,0.8941,0.5833,0.9048,0.6087,0.8214
939,2,40,9,3,0.7778,0.8163,0.4,0.8696,0.4,0.8163,0.25,0.6449
940,4,35,6,9,0.7222,0.8537,0.3077,0.8235,0.3077,0.8537,0.3478,0.4953
941,4,36,8,6,0.7407,0.8182,0.4,0.8372,0.4,0.8182,0.3636,0.5818
942,4,39,7,4,0.7963,0.8478,0.5,0.8764,0.5,0.8478,0.4211,0.5978
943,5,38,6,5,0.7963,0.8636,0.5,0.8736,0.5,0.8636,0.4762,0.5841
944,5,32,7,10,0.6852,0.8205,0.3333,0.7901,0.3333,0.8205,0.3704,0.6291
945,4,39,7,4,0.7963,0.8478,0.5,0.8764,0.5,0.8478,0.4211,0.6766
946,4,39,6,5,0.7963,0.8667,0.4444,0.8764,0.4444,0.8667,0.4211,0.6247
