round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
558,19,48,5,3,0.8933,0.8636,0.9057,0.8261,0.922
559,19,45,9,2,0.8533,0.9048,0.8333,0.7755,0.9083
560,15,51,6,3,0.88,0.8333,0.8947,0.7692,0.9269
561,12,52,8,3,0.8533,0.8,0.8667,0.6857,0.9044
562,14,49,7,5,0.84,0.7368,0.875,0.7,0.8289
563,15,55,3,2,0.9333,0.8824,0.9483,0.8571,0.9442
564,12,56,5,2,0.9067,0.8571,0.918,0.7742,0.9391
565,13,57,5,0,0.9333,1.0,0.9194,0.8387,0.9628
566,10,54,5,6,0.8533,0.625,0.9153,0.6452,0.8814
567,19,50,5,1,0.92,0.95,0.9091,0.8636,0.9736
568,18,50,3,4,0.9067,0.8182,0.9434,0.8372,0.94
569,22,44,6,3,0.88,0.88,0.88,0.8302,0.9184
570,14,55,5,1,0.92,0.9333,0.9167,0.8235,0.9522
571,19,50,5,1,0.92,0.95,0.9091,0.8636,0.9527
572,19,48,5,3,0.8933,0.8636,0.9057,0.8261,0.8645
573,19,41,10,5,0.8,0.7917,0.8039,0.717,0.8423
574,21,47,6,1,0.9067,0.9545,0.8868,0.8571,0.9374
575,17,45,11,2,0.8267,0.8947,0.8036,0.7234,0.875
576,16,52,5,2,0.9067,0.8889,0.9123,0.8205,0.9513
577,24,41,6,4,0.8667,0.8571,0.8723,0.8276,0.9157
578,19,55,1,0,0.9867,1.0,0.9821,0.9744,0.9925
579,19,45,7,4,0.8533,0.8261,0.8654,0.7755,0.9298
580,15,56,2,2,0.9467,0.8824,0.9655,0.8824,0.931
581,22,44,4,5,0.88,0.8148,0.9167,0.8302,0.9035
582,16,53,5,1,0.92,0.9412,0.9138,0.8421,0.9554
583,17,50,5,3,0.8933,0.85,0.9091,0.8095,0.8327
584,24,42,6,3,0.88,0.8889,0.875,0.8421,0.9005
585,22,47,4,2,0.92,0.9167,0.9216,0.88,0.9306
586,13,45,12,5,0.7733,0.7222,0.7895,0.6047,0.8236
587,19,49,5,2,0.9067,0.9048,0.9074,0.8444,0.9303
588,16,54,3,2,0.9333,0.8889,0.9474,0.8649,0.9347
589,15,53,5,2,0.9067,0.8824,0.9138,0.8108,0.9432
590,17,51,3,4,0.9067,0.8095,0.9444,0.8293,0.9136
591,20,44,6,5,0.8533,0.8,0.88,0.7843,0.9096
592,16,47,9,3,0.84,0.8421,0.8393,0.7273,0.8694
593,22,44,7,2,0.88,0.9167,0.8627,0.8302,0.8913
594,19,49,5,2,0.9067,0.9048,0.9074,0.8444,0.9339
595,12,58,4,1,0.9333,0.9231,0.9355,0.8276,0.9293
596,16,54,0,5,0.9333,0.7619,1.0,0.8649,0.9709
597,15,55,3,2,0.9333,0.8824,0.9483,0.8571,0.926
598,18,51,2,4,0.92,0.8182,0.9623,0.8571,0.94
599,19,53,2,1,0.96,0.95,0.9636,0.9268,0.9564
600,16,47,8,4,0.84,0.8,0.8545,0.7273,0.85
601,13,56,3,3,0.92,0.8125,0.9492,0.8125,0.8941
602,17,48,4,6,0.8667,0.7391,0.9231,0.7727,0.9047
603,19,48,7,1,0.8933,0.95,0.8727,0.8261,0.9091
604,17,54,2,2,0.9467,0.8947,0.9643,0.8947,0.9455
605,16,50,5,4,0.88,0.8,0.9091,0.7805,0.9309
606,17,51,2,5,0.9067,0.7727,0.9623,0.8293,0.9477
607,16,46,9,4,0.8267,0.8,0.8364,0.7111,0.9236
608,13,56,4,2,0.92,0.8667,0.9333,0.8125,0.9444
609,21,46,7,1,0.8933,0.9545,0.8679,0.84,0.9511
610,24,41,6,4,0.8667,0.8571,0.8723,0.8276,0.9103
611,17,49,7,2,0.88,0.8947,0.875,0.7907,0.9305
612,18,49,6,2,0.8933,0.9,0.8909,0.8182,0.9418
613,14,54,5,2,0.9067,0.875,0.9153,0.8,0.9015
614,20,46,5,4,0.88,0.8333,0.902,0.8163,0.8971
615,19,46,6,4,0.8667,0.8261,0.8846,0.7917,0.8554
616,15,50,9,1,0.8667,0.9375,0.8475,0.75,0.9195
617,14,51,6,4,0.8667,0.7778,0.8947,0.7368,0.845
618,11,52,10,2,0.84,0.8462,0.8387,0.6471,0.8635
619,17,48,5,5,0.8667,0.7727,0.9057,0.7727,0.9211
620,22,49,1,3,0.9467,0.88,0.98,0.9167,0.9496
621,18,52,3,2,0.9333,0.9,0.9455,0.878,0.9318
622,15,50,4,6,0.8667,0.7143,0.9259,0.75,0.8598
