round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
418,11,53,4,7,0.8533,0.6111,0.9298,0.6667,0.9288
419,13,47,4,11,0.8,0.5417,0.9216,0.6341,0.8513
420,11,49,8,7,0.8,0.6111,0.8596,0.5946,0.8889
421,8,58,4,5,0.88,0.6154,0.9355,0.64,0.9367
422,19,47,5,4,0.88,0.8261,0.9038,0.8085,0.9565
423,12,51,5,7,0.84,0.6316,0.9107,0.6667,0.9314
424,7,53,8,7,0.8,0.5,0.8689,0.4828,0.9052
425,13,53,2,7,0.88,0.65,0.9636,0.7429,0.9836
426,12,49,6,8,0.8133,0.6,0.8909,0.6316,0.9182
427,10,56,3,6,0.88,0.625,0.9492,0.6897,0.947
428,10,49,5,11,0.7867,0.4762,0.9074,0.5556,0.9215
429,10,43,8,14,0.7067,0.4167,0.8431,0.4762,0.8325
430,14,51,3,7,0.8667,0.6667,0.9444,0.7368,0.9418
431,9,50,8,8,0.7867,0.5294,0.8621,0.5294,0.8874
432,10,51,6,8,0.8133,0.5556,0.8947,0.5882,0.8947
433,12,51,5,7,0.84,0.6316,0.9107,0.6667,0.9398
434,16,47,3,9,0.84,0.64,0.94,0.7273,0.9208
435,14,52,4,5,0.88,0.7368,0.9286,0.7568,0.9455
436,16,45,6,8,0.8133,0.6667,0.8824,0.6957,0.9265
437,16,47,6,6,0.84,0.7273,0.8868,0.7273,0.9477
438,16,53,1,5,0.92,0.7619,0.9815,0.8421,0.9929
439,7,57,4,7,0.8533,0.5,0.9344,0.56,0.9567
440,15,51,2,7,0.88,0.6818,0.9623,0.7692,0.9751
441,18,45,5,7,0.84,0.72,0.9,0.75,0.932
442,11,52,5,7,0.84,0.6111,0.9123,0.6471,0.8928
443,8,49,8,10,0.76,0.4444,0.8596,0.4706,0.9045
444,8,46,6,15,0.72,0.3478,0.8846,0.4324,0.8863
445,6,52,9,8,0.7733,0.4286,0.8525,0.4138,0.8806
446,9,47,7,12,0.7467,0.4286,0.8704,0.4865,0.8792
447,11,53,4,7,0.8533,0.6111,0.9298,0.6667,0.9337
448,15,44,5,11,0.7867,0.5769,0.898,0.6522,0.9333
449,14,51,4,6,0.8667,0.7,0.9273,0.7368,0.9
450,13,50,4,8,0.84,0.619,0.9259,0.6842,0.9383
451,15,42,9,9,0.76,0.625,0.8235,0.625,0.8791
452,14,46,2,13,0.8,0.5185,0.9583,0.6512,0.973
453,10,49,6,10,0.7867,0.5,0.8909,0.5556,0.8755
454,11,51,5,8,0.8267,0.5789,0.9107,0.6286,0.9229
455,7,52,6,10,0.7867,0.4118,0.8966,0.4667,0.9016
456,15,51,3,6,0.88,0.7143,0.9444,0.7692,0.9259
457,16,47,9,3,0.84,0.8421,0.8393,0.7273,0.9229
458,14,49,3,9,0.84,0.6087,0.9423,0.7,0.9749
459,8,50,8,9,0.7733,0.4706,0.8621,0.4848,0.8834
460,18,48,3,6,0.88,0.75,0.9412,0.8,0.9706
461,13,52,3,7,0.8667,0.65,0.9455,0.7222,0.8936
462,13,53,5,4,0.88,0.7647,0.9138,0.7429,0.9432
463,11,49,7,8,0.8,0.5789,0.875,0.5946,0.9135
464,10,52,6,7,0.8267,0.5882,0.8966,0.6061,0.9371
465,9,50,3,13,0.7867,0.4091,0.9434,0.5294,0.8791
466,15,47,6,7,0.8267,0.6818,0.8868,0.6977,0.9434
467,17,50,2,6,0.8933,0.7391,0.9615,0.8095,0.9866
468,13,49,5,8,0.8267,0.619,0.9074,0.6667,0.9497
469,20,46,3,6,0.88,0.7692,0.9388,0.8163,0.96
470,9,50,8,8,0.7867,0.5294,0.8621,0.5294,0.8621
471,14,51,4,6,0.8667,0.7,0.9273,0.7368,0.9636
472,7,54,5,9,0.8133,0.4375,0.9153,0.5,0.8697
473,13,55,4,3,0.9067,0.8125,0.9322,0.7879,0.9672
474,12,50,5,8,0.8267,0.6,0.9091,0.6486,0.8182
475,14,49,4,8,0.84,0.6364,0.9245,0.7,0.9331
476,11,53,6,5,0.8533,0.6875,0.8983,0.6667,0.965
477,14,47,9,5,0.8133,0.7368,0.8393,0.6667,0.8477
478,11,52,1,11,0.84,0.5,0.9811,0.6471,0.9528
479,6,49,10,10,0.7333,0.375,0.8305,0.375,0.8464
480,5,55,5,10,0.8,0.3333,0.9167,0.4,0.85
481,16,50,2,7,0.88,0.6957,0.9615,0.7805,0.9849
482,16,44,3,12,0.8,0.5714,0.9362,0.6809,0.9202
483,10,50,5,10,0.8,0.5,0.9091,0.5714,0.9236
484,9,54,3,9,0.84,0.5,0.9474,0.6,0.9386
485,16,48,5,6,0.8533,0.7273,0.9057,0.7442,0.9254
486,18,42,4,11,0.8,0.6207,0.913,0.7059,0.9183
487,11,47,6,11,0.7733,0.5,0.8868,0.5641,0.8988
488,16,45,5,9,0.8133,0.64,0.9,0.6957,0.9392
489,11,50,8,6,0.8133,0.6471,0.8621,0.6111,0.9047
490,11,53,4,7,0.8533,0.6111,0.9298,0.6667,0.96
491,12,48,7,8,0.8,0.6,0.8727,0.6154,0.9118
492,12,45,8,10,0.76,0.5455,0.8491,0.5714,0.8705
493,7,55,3,10,0.8267,0.4118,0.9483,0.5185,0.9574
494,15,52,5,3,0.8933,0.8333,0.9123,0.7895,0.9561
495,12,51,6,6,0.84,0.6667,0.8947,0.6667,0.8811
496,14,52,0,9,0.88,0.6087,1.0,0.7568,0.9916
497,12,49,8,6,0.8133,0.6667,0.8596,0.6316,0.9308
498,13,48,10,4,0.8133,0.7647,0.8276,0.65,0.9209
499,12,49,7,7,0.8133,0.6316,0.875,0.6316,0.8665
500,9,55,6,5,0.8533,0.6429,0.9016,0.6207,0.9485
501,14,47,3,11,0.8133,0.56,0.94,0.6667,0.9368
502,18,46,8,3,0.8533,0.8571,0.8519,0.766,0.9436
503,13,50,4,8,0.84,0.619,0.9259,0.6842,0.9056
504,15,50,4,6,0.8667,0.7143,0.9259,0.75,0.9524
505,21,43,6,5,0.8533,0.8077,0.8776,0.7925,0.8854
506,18,44,3,10,0.8267,0.6429,0.9362,0.7347,0.9559
507,13,45,4,13,0.7733,0.5,0.9184,0.6047,0.9513
508,18,46,3,8,0.8533,0.6923,0.9388,0.766,0.9608
