round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
815,16,51,3,5,0.8933,0.7619,0.9444,0.8,0.9233
816,13,58,4,0,0.9467,1.0,0.9355,0.8667,0.9739
817,17,49,6,3,0.88,0.85,0.8909,0.7907,0.9045
818,21,44,8,2,0.8667,0.913,0.8462,0.8077,0.9314
819,22,43,5,5,0.8667,0.8148,0.8958,0.8148,0.8858
820,11,51,4,9,0.8267,0.55,0.9273,0.6286,0.7864
821,8,51,6,10,0.7867,0.4444,0.8947,0.5,0.8294
822,12,52,7,4,0.8533,0.75,0.8814,0.6857,0.9036
823,11,54,6,4,0.8667,0.7333,0.9,0.6875,0.9156
824,17,51,4,3,0.9067,0.85,0.9273,0.8293,0.9391
