round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
219,17,68,10,7,0.8333,0.8718,0.7083,0.8889,0.7083,0.8718,0.6667,0.8691
220,15,72,9,6,0.8529,0.8889,0.7143,0.9057,0.7143,0.8889,0.6667,0.843
221,18,80,0,4,0.9608,1.0,0.8182,0.9756,0.8182,1.0,0.9,0.9216
222,25,61,4,12,0.8431,0.9385,0.6757,0.8841,0.6757,0.9385,0.7576,0.8017
223,17,72,6,7,0.8725,0.9231,0.7083,0.9172,0.7083,0.9231,0.7234,0.8595
224,14,69,10,9,0.8137,0.8734,0.6087,0.879,0.6087,0.8734,0.5957,0.7958
225,15,70,8,9,0.8333,0.8974,0.625,0.8917,0.625,0.8974,0.6383,0.8371
226,17,69,3,13,0.8431,0.9583,0.5667,0.8961,0.5667,0.9583,0.68,0.8375
227,17,70,8,7,0.8529,0.8974,0.7083,0.9032,0.7083,0.8974,0.6939,0.797
228,16,75,4,7,0.8922,0.9494,0.6957,0.9317,0.6957,0.9494,0.7442,0.7782
229,21,72,2,7,0.9118,0.973,0.75,0.9412,0.75,0.973,0.8235,0.945
230,16,73,5,8,0.8725,0.9359,0.6667,0.9182,0.6667,0.9359,0.7111,0.8803
231,24,58,7,13,0.8039,0.8923,0.6486,0.8529,0.6486,0.8923,0.7059,0.7642
232,17,72,7,6,0.8725,0.9114,0.7391,0.9172,0.7391,0.9114,0.7234,0.8971
233,15,73,5,9,0.8627,0.9359,0.625,0.9125,0.625,0.9359,0.6818,0.8205
234,22,64,9,7,0.8431,0.8767,0.7586,0.8889,0.7586,0.8767,0.7333,0.8493
235,21,68,5,8,0.8725,0.9315,0.7241,0.9128,0.7241,0.9315,0.7636,0.829
236,20,68,9,5,0.8627,0.8831,0.8,0.9067,0.8,0.8831,0.7407,0.8826
237,16,71,11,4,0.8529,0.8659,0.8,0.9045,0.8,0.8659,0.6809,0.9524
238,17,71,2,12,0.8627,0.9726,0.5862,0.9103,0.5862,0.9726,0.7083,0.8521
239,16,70,4,12,0.8431,0.9459,0.5714,0.8974,0.5714,0.9459,0.6667,0.793
240,17,67,5,13,0.8235,0.9306,0.5667,0.8816,0.5667,0.9306,0.6538,0.8227
241,10,80,6,6,0.8824,0.9302,0.625,0.9302,0.625,0.9302,0.625,0.8045
242,20,73,2,7,0.9118,0.9733,0.7407,0.9419,0.7407,0.9733,0.8163,0.9556
243,11,76,2,13,0.8529,0.9744,0.4583,0.9102,0.4583,0.9744,0.5946,0.7917
244,20,73,3,6,0.9118,0.9605,0.7692,0.9419,0.7692,0.9605,0.8163,0.8841
245,14,74,4,10,0.8627,0.9487,0.5833,0.9136,0.5833,0.9487,0.6667,0.8777
246,20,69,4,9,0.8725,0.9452,0.6897,0.9139,0.6897,0.9452,0.7547,0.8498
247,14,71,7,10,0.8333,0.9103,0.5833,0.8931,0.5833,0.9103,0.6222,0.7772
248,15,68,10,9,0.8137,0.8718,0.625,0.8774,0.625,0.8718,0.6122,0.7837
249,21,65,6,10,0.8431,0.9155,0.6774,0.8904,0.6774,0.9155,0.7241,0.8605
250,18,70,5,9,0.8627,0.9333,0.6667,0.9091,0.6667,0.9333,0.72,0.7941
251,14,70,6,12,0.8235,0.9211,0.5385,0.8861,0.5385,0.9211,0.6087,0.7287
252,16,68,7,11,0.8235,0.9067,0.5926,0.8831,0.5926,0.9067,0.64,0.7743
253,19,71,6,6,0.8824,0.9221,0.76,0.9221,0.76,0.9221,0.76,0.8956
254,22,70,1,9,0.902,0.9859,0.7097,0.9333,0.7097,0.9859,0.8148,0.9137
255,20,63,9,10,0.8137,0.875,0.6667,0.869,0.6667,0.875,0.678,0.8301
256,15,69,7,11,0.8235,0.9079,0.5769,0.8846,0.5769,0.9079,0.625,0.8016
257,20,70,6,6,0.8824,0.9211,0.7692,0.9211,0.7692,0.9211,0.7692,0.8239
258,21,68,4,9,0.8725,0.9444,0.7,0.9128,0.7,0.9444,0.7636,0.8829
259,13,75,4,10,0.8627,0.9494,0.5652,0.9146,0.5652,0.9494,0.65,0.8784
260,8,80,2,12,0.8627,0.9756,0.4,0.9195,0.4,0.9756,0.5333,0.7134
261,16,71,5,10,0.8529,0.9342,0.6154,0.9045,0.6154,0.9342,0.6809,0.7961
262,19,68,7,8,0.8529,0.9067,0.7037,0.9007,0.7037,0.9067,0.717,0.8326
263,19,67,5,11,0.8431,0.9306,0.6333,0.8933,0.6333,0.9306,0.7037,0.8898
264,15,72,5,10,0.8529,0.9351,0.6,0.9057,0.6,0.9351,0.6667,0.8649
265,20,65,12,5,0.8333,0.8442,0.8,0.8844,0.8,0.8442,0.7018,0.8987
266,16,71,8,7,0.8529,0.8987,0.6957,0.9045,0.6957,0.8987,0.6809,0.9461
267,18,72,5,7,0.8824,0.9351,0.72,0.9231,0.72,0.9351,0.75,0.907
268,24,63,2,13,0.8529,0.9692,0.6486,0.8936,0.6486,0.9692,0.7619,0.8669
269,17,68,9,8,0.8333,0.8831,0.68,0.8889,0.68,0.8831,0.6667,0.7564
270,12,73,6,11,0.8333,0.9241,0.5217,0.8957,0.5217,0.9241,0.5854,0.7518
271,18,73,3,8,0.8922,0.9605,0.6923,0.9299,0.6923,0.9605,0.766,0.8745
272,13,70,5,14,0.8137,0.9333,0.4815,0.8805,0.4815,0.9333,0.5778,0.7096
273,14,74,7,7,0.8627,0.9136,0.6667,0.9136,0.6667,0.9136,0.6667,0.8954
274,22,73,2,5,0.9314,0.9733,0.8148,0.9542,0.8148,0.9733,0.8627,0.9536
275,19,67,10,6,0.8431,0.8701,0.76,0.8933,0.76,0.8701,0.7037,0.8805
276,20,69,3,10,0.8725,0.9583,0.6667,0.9139,0.6667,0.9583,0.7547,0.8644
277,16,66,4,16,0.8039,0.9429,0.5,0.8684,0.5,0.9429,0.6154,0.7799
278,20,70,4,8,0.8824,0.9459,0.7143,0.9211,0.7143,0.9459,0.7692,0.8692
279,9,84,4,5,0.9118,0.9545,0.6429,0.9492,0.6429,0.9545,0.6667,0.8425
280,20,69,9,4,0.8725,0.8846,0.8333,0.9139,0.8333,0.8846,0.7547,0.9466
281,12,73,7,10,0.8333,0.9125,0.5455,0.8957,0.5455,0.9125,0.5854,0.7119
282,20,64,9,9,0.8235,0.8767,0.6897,0.8767,0.6897,0.8767,0.6897,0.8196
283,17,69,3,13,0.8431,0.9583,0.5667,0.8961,0.5667,0.9583,0.68,0.7991
284,14,76,2,10,0.8824,0.9744,0.5833,0.9268,0.5833,0.9744,0.7,0.7746
285,17,71,7,7,0.8627,0.9103,0.7083,0.9103,0.7083,0.9103,0.7083,0.9594
286,17,67,6,12,0.8235,0.9178,0.5862,0.8816,0.5862,0.9178,0.6538,0.9107
287,15,71,8,8,0.8431,0.8987,0.6522,0.8987,0.6522,0.8987,0.6522,0.8624
288,13,77,4,8,0.8824,0.9506,0.619,0.9277,0.619,0.9506,0.6842,0.7713
289,18,76,3,5,0.9216,0.962,0.7826,0.95,0.7826,0.962,0.8182,0.9351
290,20,70,6,6,0.8824,0.9211,0.7692,0.9211,0.7692,0.9211,0.7692,0.8927
291,11,76,5,10,0.8529,0.9383,0.5238,0.9102,0.5238,0.9383,0.5946,0.7343
292,20,68,8,6,0.8627,0.8947,0.7692,0.9067,0.7692,0.8947,0.7407,0.8841
293,16,70,6,10,0.8431,0.9211,0.6154,0.8974,0.6154,0.9211,0.6667,0.7768
294,14,76,5,7,0.8824,0.9383,0.6667,0.9268,0.6667,0.9383,0.7,0.8466
295,19,68,7,8,0.8529,0.9067,0.7037,0.9007,0.7037,0.9067,0.717,0.882
296,20,71,6,5,0.8922,0.9221,0.8,0.9281,0.8,0.9221,0.7843,0.9335
297,16,67,5,14,0.8137,0.9306,0.5333,0.8758,0.5333,0.9306,0.6275,0.8338
298,23,69,6,4,0.902,0.92,0.8519,0.9324,0.8519,0.92,0.8214,0.9486
299,23,62,5,12,0.8333,0.9254,0.6571,0.8794,0.6571,0.9254,0.7302,0.7872
300,19,67,4,12,0.8431,0.9437,0.6129,0.8933,0.6129,0.9437,0.7037,0.7642
301,22,68,5,7,0.8824,0.9315,0.7586,0.9189,0.7586,0.9315,0.7857,0.8918
302,15,68,6,13,0.8137,0.9189,0.5357,0.8774,0.5357,0.9189,0.6122,0.7437
303,20,68,9,5,0.8627,0.8831,0.8,0.9067,0.8,0.8831,0.7407,0.9423
304,15,70,9,8,0.8333,0.8861,0.6522,0.8917,0.6522,0.8861,0.6383,0.8431
305,15,74,7,6,0.8725,0.9136,0.7143,0.9193,0.7143,0.9136,0.6977,0.8301
306,24,62,5,11,0.8431,0.9254,0.6857,0.8857,0.6857,0.9254,0.75,0.78
307,26,58,11,7,0.8235,0.8406,0.7879,0.8657,0.7879,0.8406,0.7429,0.9319
308,24,64,8,6,0.8627,0.8889,0.8,0.9014,0.8,0.8889,0.7742,0.9528
309,18,73,6,5,0.8922,0.9241,0.7826,0.9299,0.7826,0.9241,0.766,0.8707
310,27,62,4,9,0.8725,0.9394,0.75,0.9051,0.75,0.9394,0.806,0.8826
311,18,67,3,14,0.8333,0.9571,0.5625,0.8874,0.5625,0.9571,0.6792,0.7192
312,14,71,4,13,0.8333,0.9467,0.5185,0.8931,0.5185,0.9467,0.6222,0.8212
313,25,61,11,5,0.8431,0.8472,0.8333,0.8841,0.8333,0.8472,0.7576,0.9125
314,19,70,5,8,0.8725,0.9333,0.7037,0.915,0.7037,0.9333,0.7451,0.8825
315,21,66,6,9,0.8529,0.9167,0.7,0.898,0.7,0.9167,0.7368,0.8176
316,19,64,6,13,0.8137,0.9143,0.5938,0.8707,0.5938,0.9143,0.6667,0.7786
317,19,68,8,7,0.8529,0.8947,0.7308,0.9007,0.7308,0.8947,0.717,0.8269
318,19,69,5,9,0.8627,0.9324,0.6786,0.9079,0.6786,0.9324,0.7308,0.8789
319,20,69,5,8,0.8725,0.9324,0.7143,0.9139,0.7143,0.9324,0.7547,0.832
