round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
538,26,29,1,0,0.9821,1.0,0.9667,0.9811,0.9962
539,24,30,1,1,0.9643,0.96,0.9677,0.96,0.9639
540,20,31,2,3,0.9107,0.8696,0.9394,0.8889,0.9065
541,17,37,2,0,0.9643,1.0,0.9487,0.9444,0.994
542,16,35,3,2,0.9107,0.8889,0.9211,0.8649,0.9108
543,18,34,4,0,0.9286,1.0,0.8947,0.9,0.9839
544,21,34,0,1,0.9821,0.9545,1.0,0.9767,0.9733
545,18,36,2,0,0.9643,1.0,0.9474,0.9474,0.9912
546,21,30,3,2,0.9107,0.913,0.9091,0.8936,0.9262
547,23,29,3,1,0.9286,0.9583,0.9062,0.92,0.9466
548,17,37,1,1,0.9643,0.9444,0.9737,0.9444,0.9605
549,19,33,3,1,0.9286,0.95,0.9167,0.9048,0.9528
550,23,31,2,0,0.9643,1.0,0.9394,0.9583,0.9763
551,21,31,3,1,0.9286,0.9545,0.9118,0.913,0.9519
552,24,28,3,1,0.9286,0.96,0.9032,0.9231,0.9458
553,22,29,3,2,0.9107,0.9167,0.9062,0.898,0.9115
554,24,29,2,1,0.9464,0.96,0.9355,0.9412,0.9587
555,10,40,4,2,0.8929,0.8333,0.9091,0.7692,0.8788
556,20,30,3,3,0.8929,0.8696,0.9091,0.8696,0.8788
557,13,38,4,1,0.9107,0.9286,0.9048,0.8387,0.9252
558,24,30,0,2,0.9643,0.9231,1.0,0.96,0.9513
559,15,38,2,1,0.9464,0.9375,0.95,0.9091,0.9484
560,18,35,2,1,0.9464,0.9474,0.9459,0.9231,0.9488
561,18,37,1,0,0.9821,1.0,0.9737,0.973,0.9912
562,18,35,2,1,0.9464,0.9474,0.9459,0.9231,0.9388
563,18,34,2,2,0.9286,0.9,0.9444,0.9,0.9139
564,15,38,1,2,0.9464,0.8824,0.9744,0.9091,0.902
565,20,30,2,4,0.8929,0.8333,0.9375,0.8696,0.875
566,20,28,5,3,0.8571,0.8696,0.8485,0.8333,0.8867
567,21,30,1,4,0.9107,0.84,0.9677,0.8936,0.9019
568,20,31,4,1,0.9107,0.9524,0.8857,0.8889,0.9361
569,23,30,2,1,0.9464,0.9583,0.9375,0.9388,0.944
570,20,33,3,0,0.9464,1.0,0.9167,0.9302,0.9875
571,19,35,2,0,0.9643,1.0,0.9459,0.95,0.9886
572,13,39,3,1,0.9286,0.9286,0.9286,0.8667,0.9354
573,19,35,2,0,0.9643,1.0,0.9459,0.95,0.99
574,14,37,3,2,0.9107,0.875,0.925,0.8485,0.8844
575,22,32,1,1,0.9643,0.9565,0.9697,0.9565,0.9684
576,20,34,1,1,0.9643,0.9524,0.9714,0.9524,0.9578
577,23,30,2,1,0.9464,0.9583,0.9375,0.9388,0.9661
578,23,32,0,1,0.9821,0.9583,1.0,0.9787,0.9727
579,15,37,4,0,0.9286,1.0,0.9024,0.8824,0.9675
580,19,32,5,0,0.9107,1.0,0.8649,0.8837,0.9844
581,25,29,0,2,0.9643,0.9259,1.0,0.9615,0.9464
582,23,33,0,0,1.0,1.0,1.0,1.0,1.0
583,18,35,0,3,0.9464,0.8571,1.0,0.9231,0.8898
584,18,37,1,0,0.9821,1.0,0.9737,0.973,0.9956
585,14,39,3,0,0.9464,1.0,0.9286,0.9032,0.9898
586,13,40,2,1,0.9464,0.9286,0.9524,0.8966,0.9405
587,18,35,3,0,0.9464,1.0,0.9211,0.9231,0.9839
588,24,31,1,0,0.9821,1.0,0.9688,0.9796,0.9896
589,15,39,1,1,0.9643,0.9375,0.975,0.9375,0.95
590,18,32,3,3,0.8929,0.8571,0.9143,0.8571,0.8667
591,17,38,0,1,0.9821,0.9444,1.0,0.9714,0.962
592,21,33,2,0,0.9643,1.0,0.9429,0.9545,0.9946
593,18,33,3,2,0.9107,0.9,0.9167,0.878,0.9083
594,22,32,0,2,0.9643,0.9167,1.0,0.9565,0.9401
595,21,32,2,1,0.9464,0.9545,0.9412,0.9333,0.9532
596,20,34,2,0,0.9643,1.0,0.9444,0.9524,0.9917
597,23,32,1,0,0.9821,1.0,0.9697,0.9787,0.996
598,22,33,0,1,0.9821,0.9565,1.0,0.9778,0.9723
599,18,34,2,2,0.9286,0.9,0.9444,0.9,0.925
600,16,38,2,0,0.9643,1.0,0.95,0.9412,0.9906
601,20,33,2,1,0.9464,0.9524,0.9429,0.9302,0.9551
602,22,31,3,0,0.9464,1.0,0.9118,0.9362,0.9786
603,20,32,4,0,0.9286,1.0,0.8889,0.9091,0.9861
604,16,37,2,1,0.9464,0.9412,0.9487,0.9143,0.9683
605,17,36,1,2,0.9464,0.8947,0.973,0.9189,0.9232
606,19,35,2,0,0.9643,1.0,0.9459,0.95,0.9943
607,20,36,0,0,1.0,1.0,1.0,1.0,1.0
608,17,36,2,1,0.9464,0.9444,0.9474,0.9189,0.9488
609,20,32,2,2,0.9286,0.9091,0.9412,0.9091,0.9184
610,24,30,1,1,0.9643,0.96,0.9677,0.96,0.9652
611,24,31,0,1,0.9821,0.96,1.0,0.9796,0.9729
612,21,33,1,1,0.9643,0.9545,0.9706,0.9545,0.9626
613,22,34,0,0,1.0,1.0,1.0,1.0,1.0
614,18,35,2,1,0.9464,0.9474,0.9459,0.9231,0.9516
615,15,38,2,1,0.9464,0.9375,0.95,0.9091,0.9484
616,19,32,3,2,0.9107,0.9048,0.9143,0.8837,0.917
617,19,36,1,0,0.9821,1.0,0.973,0.9744,1.0
618,26,28,2,0,0.9643,1.0,0.9333,0.963,0.9846
619,24,31,1,0,0.9821,1.0,0.9688,0.9796,0.9896
620,19,33,4,0,0.9286,1.0,0.8919,0.9048,0.9772
621,21,33,2,0,0.9643,1.0,0.9429,0.9545,0.9973
622,20,35,1,0,0.9821,1.0,0.9722,0.9756,0.9958
623,20,34,0,2,0.9643,0.9091,1.0,0.9524,0.9358
624,22,30,3,1,0.9286,0.9565,0.9091,0.9167,0.9592
625,17,37,2,0,0.9643,1.0,0.9487,0.9444,0.991
626,22,30,3,1,0.9286,0.9565,0.9091,0.9167,0.9499
627,16,36,2,2,0.9286,0.8889,0.9474,0.8889,0.9196
628,21,34,0,1,0.9821,0.9545,1.0,0.9767,0.9679
629,21,31,3,1,0.9286,0.9545,0.9118,0.913,0.9519
630,21,34,1,0,0.9821,1.0,0.9714,0.9767,0.9946
631,18,34,3,1,0.9286,0.9474,0.9189,0.9,0.9459
632,20,35,1,0,0.9821,1.0,0.9722,0.9756,0.9958
633,17,37,1,1,0.9643,0.9444,0.9737,0.9444,0.9547
634,24,31,1,0,0.9821,1.0,0.9688,0.9796,0.9961
635,19,37,0,0,1.0,1.0,1.0,1.0,1.0
636,22,32,1,1,0.9643,0.9565,0.9697,0.9565,0.9684
637,18,33,4,1,0.9107,0.9474,0.8919,0.878,0.9488
638,23,30,3,0,0.9464,1.0,0.9091,0.9388,0.9881
639,19,30,2,5,0.875,0.7917,0.9375,0.8444,0.8385
640,22,32,0,2,0.9643,0.9167,1.0,0.9565,0.9297
641,17,36,3,0,0.9464,1.0,0.9231,0.9189,0.9774
642,14,39,3,0,0.9464,1.0,0.9286,0.9032,0.9796
643,18,35,2,1,0.9464,0.9474,0.9459,0.9231,0.9459
644,14,40,2,0,0.9643,1.0,0.9524,0.9333,0.9864
645,21,33,1,1,0.9643,0.9545,0.9706,0.9545,0.9599
646,15,40,1,0,0.9821,1.0,0.9756,0.9677,0.9984
647,19,34,2,1,0.9464,0.95,0.9444,0.9268,0.9333
648,22,34,0,0,1.0,1.0,1.0,1.0,1.0
649,13,40,2,1,0.9464,0.9286,0.9524,0.8966,0.9439
650,23,32,1,0,0.9821,1.0,0.9697,0.9787,0.996
651,24,29,3,0,0.9464,1.0,0.9062,0.9412,0.987
652,15,39,1,1,0.9643,0.9375,0.975,0.9375,0.9563
653,20,34,1,1,0.9643,0.9524,0.9714,0.9524,0.9619
654,20,36,0,0,1.0,1.0,1.0,1.0,1.0
655,20,32,3,1,0.9286,0.9524,0.9143,0.9091,0.9524
656,15,39,2,0,0.9643,1.0,0.9512,0.9375,0.9837
657,16,36,2,2,0.9286,0.8889,0.9474,0.8889,0.9079
658,19,32,3,2,0.9107,0.9048,0.9143,0.8837,0.9401
659,21,31,1,3,0.9286,0.875,0.9688,0.913,0.9193
660,22,32,1,1,0.9643,0.9565,0.9697,0.9565,0.971
661,15,40,1,0,0.9821,1.0,0.9756,0.9677,1.0
662,18,35,2,1,0.9464,0.9474,0.9459,0.9231,0.9573
663,20,35,0,1,0.9821,0.9524,1.0,0.9756,0.9714
664,20,35,0,1,0.9821,0.9524,1.0,0.9756,0.966
665,17,36,1,2,0.9464,0.8947,0.973,0.9189,0.9246
666,21,34,1,0,0.9821,1.0,0.9714,0.9767,0.9932
667,18,36,1,1,0.9643,0.9474,0.973,0.9474,0.9545
668,20,30,4,2,0.8929,0.9091,0.8824,0.8696,0.9024
669,16,37,3,0,0.9464,1.0,0.925,0.9143,0.9859
670,15,39,2,0,0.9643,1.0,0.9512,0.9375,0.9984
671,19,35,1,1,0.9643,0.95,0.9722,0.95,0.9597
672,21,34,0,1,0.9821,0.9545,1.0,0.9767,0.9666
673,21,32,2,1,0.9464,0.9545,0.9412,0.9333,0.9545
674,21,32,2,1,0.9464,0.9545,0.9412,0.9333,0.9572
675,19,33,1,3,0.9286,0.8636,0.9706,0.9048,0.893
676,30,24,1,1,0.9643,0.9677,0.96,0.9677,0.9729
