round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
303,19,70,7,6,0.8725,0.9091,0.76,0.915,0.76,0.9091,0.7451,0.9434
304,15,73,6,8,0.8627,0.9241,0.6522,0.9125,0.6522,0.9241,0.6818,0.8437
305,15,76,5,6,0.8922,0.9383,0.7143,0.9325,0.7143,0.9383,0.7317,0.8295
306,24,65,2,11,0.8725,0.9701,0.6857,0.9091,0.6857,0.9701,0.7869,0.797
307,25,63,6,8,0.8627,0.913,0.7576,0.9,0.7576,0.913,0.7812,0.9504
308,24,67,5,6,0.8922,0.9306,0.8,0.9241,0.8,0.9306,0.8136,0.931
309,16,77,2,7,0.9118,0.9747,0.6957,0.9448,0.6957,0.9747,0.7805,0.9075
310,27,63,3,9,0.8824,0.9545,0.75,0.913,0.75,0.9545,0.8182,0.8986
311,18,68,2,14,0.8431,0.9714,0.5625,0.8947,0.5625,0.9714,0.6923,0.7442
312,14,73,2,13,0.8529,0.9733,0.5185,0.9068,0.5185,0.9733,0.6512,0.8642
313,25,61,11,5,0.8431,0.8472,0.8333,0.8841,0.8333,0.8472,0.7576,0.8898
314,18,71,4,9,0.8725,0.9467,0.6667,0.9161,0.6667,0.9467,0.7347,0.9091
315,18,67,5,12,0.8333,0.9306,0.6,0.8874,0.6,0.9306,0.6792,0.831
316,18,66,4,14,0.8235,0.9429,0.5625,0.88,0.5625,0.9429,0.6667,0.8009
317,19,71,5,7,0.8824,0.9342,0.7308,0.9221,0.7308,0.9342,0.76,0.8502
318,17,71,3,11,0.8627,0.9595,0.6071,0.9103,0.6071,0.9595,0.7083,0.876
319,19,69,5,9,0.8627,0.9324,0.6786,0.9079,0.6786,0.9324,0.7308,0.8354
320,17,76,0,9,0.9118,1.0,0.6538,0.9441,0.6538,1.0,0.7907,0.9251
321,14,70,5,13,0.8235,0.9333,0.5185,0.8861,0.5185,0.9333,0.6087,0.8736
322,13,75,2,12,0.8627,0.974,0.52,0.9146,0.52,0.974,0.65,0.8997
323,13,68,4,17,0.7941,0.9444,0.4333,0.8662,0.4333,0.9444,0.5532,0.7366
324,15,72,5,10,0.8529,0.9351,0.6,0.9057,0.6,0.9351,0.6667,0.8706
325,15,74,3,10,0.8725,0.961,0.6,0.9193,0.6,0.961,0.6977,0.8603
326,21,62,7,12,0.8137,0.8986,0.6364,0.8671,0.6364,0.8986,0.6885,0.8112
327,21,65,5,11,0.8431,0.9286,0.6562,0.8904,0.6562,0.9286,0.7241,0.8942
328,12,70,8,12,0.8039,0.8974,0.5,0.875,0.5,0.8974,0.5455,0.8536
329,22,66,3,11,0.8627,0.9565,0.6667,0.9041,0.6667,0.9565,0.7586,0.7743
