round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
272,20,43,6,6,0.84,0.7692,0.8776,0.7692,0.8148
273,14,48,10,3,0.8267,0.8235,0.8276,0.6829,0.8529
274,18,44,3,10,0.8267,0.6429,0.9362,0.7347,0.8199
275,16,48,3,8,0.8533,0.6667,0.9412,0.7442,0.8578
276,12,48,10,5,0.8,0.7059,0.8276,0.6154,0.785
277,11,50,11,3,0.8133,0.7857,0.8197,0.6111,0.8735
278,12,49,7,7,0.8133,0.6316,0.875,0.6316,0.8468
279,11,44,11,9,0.7333,0.55,0.8,0.5238,0.8118
280,16,42,12,5,0.7733,0.7619,0.7778,0.6531,0.8422
281,13,46,11,5,0.7867,0.7222,0.807,0.619,0.8723
282,20,47,1,7,0.8933,0.7407,0.9792,0.8333,0.9421
283,20,40,6,9,0.8,0.6897,0.8696,0.7273,0.8688
284,11,48,10,6,0.7867,0.6471,0.8276,0.5789,0.7799
285,14,46,10,5,0.8,0.7368,0.8214,0.6512,0.8365
286,10,47,12,6,0.76,0.625,0.7966,0.5263,0.732
287,11,51,7,6,0.8267,0.6471,0.8793,0.6286,0.8469
288,14,52,6,3,0.88,0.8235,0.8966,0.7568,0.859
289,16,42,14,3,0.7733,0.8421,0.75,0.6531,0.8242
290,11,49,7,8,0.8,0.5789,0.875,0.5946,0.8158
291,17,45,5,8,0.8267,0.68,0.9,0.7234,0.8704
292,18,40,10,7,0.7733,0.72,0.8,0.6792,0.7416
293,14,49,9,3,0.84,0.8235,0.8448,0.7,0.8398
294,14,50,9,2,0.8533,0.875,0.8475,0.7179,0.8814
295,14,44,8,9,0.7733,0.6087,0.8462,0.6222,0.8788
296,9,58,5,3,0.8933,0.75,0.9206,0.6923,0.8042
297,17,42,11,5,0.7867,0.7727,0.7925,0.68,0.8551
298,14,48,6,7,0.8267,0.6667,0.8889,0.6829,0.8342
299,18,40,15,2,0.7733,0.9,0.7273,0.6792,0.84
300,10,43,11,11,0.7067,0.4762,0.7963,0.4762,0.6517
301,9,43,9,14,0.6933,0.3913,0.8269,0.439,0.5794
302,11,48,4,12,0.7867,0.4783,0.9231,0.5789,0.8085
303,14,51,6,4,0.8667,0.7778,0.8947,0.7368,0.8489
304,13,48,9,5,0.8133,0.7222,0.8421,0.65,0.809
305,13,43,11,8,0.7467,0.619,0.7963,0.5778,0.7487
