round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
297,6,188,7,83,0.6831,0.9641,0.0674,0.8069,0.0674,0.9641,0.1176,0.6114
298,4,184,11,85,0.662,0.9436,0.0449,0.7931,0.0449,0.9436,0.0769,0.5965
299,11,190,7,76,0.7077,0.9645,0.1264,0.8207,0.1264,0.9645,0.2095,0.5977
300,10,192,7,75,0.7113,0.9648,0.1176,0.824,0.1176,0.9648,0.1961,0.6396
301,13,176,11,84,0.6655,0.9412,0.134,0.7875,0.134,0.9412,0.2149,0.6064
302,7,199,7,71,0.7254,0.966,0.0897,0.8361,0.0897,0.966,0.1522,0.6484
303,11,178,11,84,0.6655,0.9418,0.1158,0.7894,0.1158,0.9418,0.188,0.6674
304,10,193,13,68,0.7148,0.9369,0.1282,0.8266,0.1282,0.9369,0.198,0.6474
305,11,190,13,70,0.7077,0.936,0.1358,0.8207,0.1358,0.936,0.2095,0.6574
306,11,190,10,73,0.7077,0.95,0.131,0.8207,0.131,0.95,0.2095,0.6099
307,9,198,14,63,0.7289,0.934,0.125,0.8372,0.125,0.934,0.1895,0.5787
308,1,197,7,79,0.6972,0.9657,0.0125,0.8208,0.0125,0.9657,0.0227,0.5644
309,10,193,13,68,0.7148,0.9369,0.1282,0.8266,0.1282,0.9369,0.198,0.574
310,11,204,9,60,0.757,0.9577,0.1549,0.8553,0.1549,0.9577,0.2418,0.6052
311,8,189,9,78,0.6937,0.9545,0.093,0.8129,0.093,0.9545,0.1553,0.6193
312,8,197,11,68,0.7218,0.9471,0.1053,0.833,0.1053,0.9471,0.1684,0.5815
313,4,189,8,83,0.6796,0.9594,0.046,0.806,0.046,0.9594,0.0808,0.6174
314,9,188,8,79,0.6937,0.9592,0.1023,0.8121,0.1023,0.9592,0.1714,0.6204
315,8,181,8,87,0.6655,0.9577,0.0842,0.7921,0.0842,0.9577,0.1441,0.5917
316,6,198,6,74,0.7183,0.9706,0.075,0.8319,0.075,0.9706,0.1304,0.6004
317,7,174,10,93,0.6373,0.9457,0.07,0.7716,0.07,0.9457,0.1197,0.575
318,10,201,6,67,0.743,0.971,0.1299,0.8463,0.1299,0.971,0.2151,0.6467
319,7,201,6,70,0.7324,0.971,0.0909,0.841,0.0909,0.971,0.1556,0.6182
320,4,184,7,89,0.662,0.9634,0.043,0.7931,0.043,0.9634,0.0769,0.6651
321,6,189,10,79,0.6866,0.9497,0.0706,0.8094,0.0706,0.9497,0.1188,0.5724
322,8,179,12,85,0.6585,0.9372,0.086,0.7868,0.086,0.9372,0.1416,0.6873
323,7,200,8,69,0.7289,0.9615,0.0921,0.8386,0.0921,0.9615,0.1538,0.6301
324,6,190,16,72,0.6901,0.9223,0.0769,0.812,0.0769,0.9223,0.12,0.5651
325,6,186,9,83,0.6761,0.9538,0.0674,0.8017,0.0674,0.9538,0.1154,0.6317
326,9,185,8,82,0.6831,0.9585,0.0989,0.8043,0.0989,0.9585,0.1667,0.5893
327,3,194,5,82,0.6937,0.9749,0.0353,0.8168,0.0353,0.9749,0.0645,0.5307
328,7,202,11,64,0.7359,0.9484,0.0986,0.8434,0.0986,0.9484,0.1573,0.6148
329,12,197,6,69,0.7359,0.9704,0.1481,0.8401,0.1481,0.9704,0.2424,0.6045
330,6,198,7,73,0.7183,0.9659,0.0759,0.8319,0.0759,0.9659,0.1304,0.5744
331,6,201,3,74,0.7289,0.9853,0.075,0.8392,0.075,0.9853,0.1348,0.5507
