round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
491,25,49,10,15,0.7475,0.8305,0.625,0.7967,0.625,0.8305,0.6667,0.7864
492,16,68,6,9,0.8485,0.9189,0.64,0.9007,0.64,0.9189,0.6809,0.8703
493,25,47,12,15,0.7273,0.7966,0.625,0.7769,0.625,0.7966,0.6494,0.7928
494,15,67,6,11,0.8283,0.9178,0.5769,0.8874,0.5769,0.9178,0.6383,0.8045
495,20,56,8,15,0.7677,0.875,0.5714,0.8296,0.5714,0.875,0.6349,0.8531
496,25,57,5,12,0.8283,0.9194,0.6757,0.8702,0.6757,0.9194,0.7463,0.8967
497,30,50,11,8,0.8081,0.8197,0.7895,0.8403,0.7895,0.8197,0.7595,0.8758
498,23,61,7,8,0.8485,0.8971,0.7419,0.8905,0.7419,0.8971,0.7541,0.889
499,27,54,13,5,0.8182,0.806,0.8438,0.8571,0.8438,0.806,0.75,0.8885
500,25,56,8,10,0.8182,0.875,0.7143,0.8615,0.7143,0.875,0.7353,0.8594
501,38,46,7,8,0.8485,0.8679,0.8261,0.8598,0.8261,0.8679,0.8352,0.9221
502,23,49,9,18,0.7273,0.8448,0.561,0.784,0.561,0.8448,0.6301,0.7729
503,15,58,10,16,0.7374,0.8529,0.4839,0.8169,0.4839,0.8529,0.5357,0.787
504,20,60,6,13,0.8081,0.9091,0.6061,0.8633,0.6061,0.9091,0.678,0.8264
505,18,63,10,8,0.8182,0.863,0.6923,0.875,0.6923,0.863,0.6667,0.8857
506,12,61,8,18,0.7374,0.8841,0.4,0.8243,0.4,0.8841,0.48,0.715
507,14,65,9,11,0.798,0.8784,0.56,0.8667,0.56,0.8784,0.5833,0.8384
508,22,54,13,10,0.7677,0.806,0.6875,0.8244,0.6875,0.806,0.6567,0.8414
509,21,56,6,16,0.7778,0.9032,0.5676,0.8358,0.5676,0.9032,0.6562,0.8666
510,21,59,8,11,0.8081,0.8806,0.6562,0.8613,0.6562,0.8806,0.6885,0.8111
511,21,62,4,12,0.8384,0.9394,0.6364,0.8857,0.6364,0.9394,0.7241,0.8039
512,19,62,5,13,0.8182,0.9254,0.5938,0.8732,0.5938,0.9254,0.6786,0.8834
513,15,64,6,14,0.798,0.9143,0.5172,0.8649,0.5172,0.9143,0.6,0.7488
514,25,53,4,17,0.7879,0.9298,0.5952,0.8346,0.5952,0.9298,0.7042,0.9039
515,28,58,5,8,0.8687,0.9206,0.7778,0.8992,0.7778,0.9206,0.8116,0.9202
516,21,62,6,10,0.8384,0.9118,0.6774,0.8857,0.6774,0.9118,0.7241,0.8392
517,31,48,9,11,0.798,0.8421,0.7381,0.8276,0.7381,0.8421,0.7561,0.8237
518,18,57,8,16,0.7576,0.8769,0.5294,0.8261,0.5294,0.8769,0.6,0.8326
519,24,64,6,5,0.8889,0.9143,0.8276,0.9209,0.8276,0.9143,0.8136,0.9133
520,23,56,11,9,0.798,0.8358,0.7188,0.8485,0.7188,0.8358,0.697,0.8307
521,24,52,7,16,0.7677,0.8814,0.6,0.8189,0.6,0.8814,0.6761,0.8475
522,31,56,5,7,0.8788,0.918,0.8158,0.9032,0.8158,0.918,0.8378,0.89
523,22,53,7,17,0.7576,0.8833,0.5641,0.8154,0.5641,0.8833,0.6471,0.8419
524,21,60,4,14,0.8182,0.9375,0.6,0.8696,0.6,0.9375,0.7,0.8987
525,29,60,4,6,0.899,0.9375,0.8286,0.9231,0.8286,0.9375,0.8529,0.9299
526,29,51,7,12,0.8081,0.8793,0.7073,0.843,0.7073,0.8793,0.7532,0.8692
527,13,58,12,16,0.7172,0.8286,0.4483,0.8056,0.4483,0.8286,0.4815,0.7296
528,27,60,6,6,0.8788,0.9091,0.8182,0.9091,0.8182,0.9091,0.8182,0.9316
529,20,58,8,13,0.7879,0.8788,0.6061,0.8467,0.6061,0.8788,0.6557,0.8682
530,23,55,9,12,0.7879,0.8594,0.6571,0.8397,0.6571,0.8594,0.6866,0.8688
531,22,56,11,10,0.7879,0.8358,0.6875,0.8421,0.6875,0.8358,0.6769,0.8442
532,26,54,9,10,0.8081,0.8571,0.7222,0.8504,0.7222,0.8571,0.7324,0.8704
533,18,56,13,12,0.7475,0.8116,0.6,0.8175,0.6,0.8116,0.5902,0.815
534,14,64,8,13,0.7879,0.8889,0.5185,0.8591,0.5185,0.8889,0.5714,0.8729
535,25,52,10,12,0.7778,0.8387,0.6757,0.8254,0.6757,0.8387,0.6944,0.8854
536,27,52,9,11,0.798,0.8525,0.7105,0.8387,0.7105,0.8525,0.7297,0.855
537,24,61,4,10,0.8586,0.9385,0.7059,0.8971,0.7059,0.9385,0.7742,0.8778
538,27,49,11,12,0.7677,0.8167,0.6923,0.8099,0.6923,0.8167,0.7013,0.8308
539,29,52,5,13,0.8182,0.9123,0.6905,0.8525,0.6905,0.9123,0.7632,0.8872
540,25,54,9,11,0.798,0.8571,0.6944,0.8438,0.6944,0.8571,0.7143,0.8567
541,20,57,7,15,0.7778,0.8906,0.5714,0.8382,0.5714,0.8906,0.6452,0.8442
542,31,58,4,6,0.899,0.9355,0.8378,0.9206,0.8378,0.9355,0.8611,0.9019
543,19,50,9,21,0.697,0.8475,0.475,0.7692,0.475,0.8475,0.5588,0.8038
544,19,59,10,11,0.7879,0.8551,0.6333,0.8489,0.6333,0.8551,0.6441,0.8918
545,16,57,10,16,0.7374,0.8507,0.5,0.8143,0.5,0.8507,0.5517,0.7295
546,25,51,9,14,0.7677,0.85,0.641,0.816,0.641,0.85,0.6849,0.7927
547,27,53,5,14,0.8081,0.9138,0.6585,0.848,0.6585,0.9138,0.7397,0.8865
548,21,65,5,8,0.8687,0.9286,0.7241,0.9091,0.7241,0.9286,0.7636,0.8872
