round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
906,14,79,3,6,0.9118,0.9634,0.7,0.9461,0.7,0.9634,0.7568,0.8732
907,22,65,5,10,0.8529,0.9286,0.6875,0.8966,0.6875,0.9286,0.7458,0.8683
908,16,69,10,7,0.8333,0.8734,0.6957,0.8903,0.6957,0.8734,0.6531,0.8833
909,30,62,3,7,0.902,0.9538,0.8108,0.9254,0.8108,0.9538,0.8571,0.9177
910,13,78,4,7,0.8922,0.9512,0.65,0.9341,0.65,0.9512,0.7027,0.8634
911,19,66,6,11,0.8333,0.9167,0.6333,0.8859,0.6333,0.9167,0.6909,0.8944
912,16,63,8,15,0.7745,0.8873,0.5161,0.8456,0.5161,0.8873,0.5818,0.8164
913,19,67,8,8,0.8431,0.8933,0.7037,0.8933,0.7037,0.8933,0.7037,0.8686
914,21,69,4,8,0.8824,0.9452,0.7241,0.92,0.7241,0.9452,0.7778,0.9273
915,16,70,10,6,0.8431,0.875,0.7273,0.8974,0.7273,0.875,0.6667,0.8915
916,16,73,8,5,0.8725,0.9012,0.7619,0.9182,0.7619,0.9012,0.7111,0.8642
917,15,75,6,6,0.8824,0.9259,0.7143,0.9259,0.7143,0.9259,0.7143,0.8924
918,13,78,4,7,0.8922,0.9512,0.65,0.9341,0.65,0.9512,0.7027,0.8463
919,20,66,6,10,0.8431,0.9167,0.6667,0.8919,0.6667,0.9167,0.7143,0.8704
920,16,74,7,5,0.8824,0.9136,0.7619,0.925,0.7619,0.9136,0.7273,0.8959
921,23,65,5,9,0.8627,0.9286,0.7188,0.9028,0.7188,0.9286,0.7667,0.9022
922,19,67,5,11,0.8431,0.9306,0.6333,0.8933,0.6333,0.9306,0.7037,0.8236
923,18,72,7,5,0.8824,0.9114,0.7826,0.9231,0.7826,0.9114,0.75,0.9158
924,19,66,5,12,0.8333,0.9296,0.6129,0.8859,0.6129,0.9296,0.6909,0.7978
925,22,64,6,10,0.8431,0.9143,0.6875,0.8889,0.6875,0.9143,0.7333,0.8558
926,15,71,11,5,0.8431,0.8659,0.75,0.8987,0.75,0.8659,0.6522,0.9177
927,23,66,5,8,0.8725,0.9296,0.7419,0.9103,0.7419,0.9296,0.7797,0.8937
928,25,68,5,4,0.9118,0.9315,0.8621,0.9379,0.8621,0.9315,0.8475,0.9405
929,23,65,3,11,0.8627,0.9559,0.6765,0.9028,0.6765,0.9559,0.7667,0.8901
930,22,66,5,9,0.8627,0.9296,0.7097,0.9041,0.7097,0.9296,0.7586,0.8478
931,17,70,3,12,0.8529,0.9589,0.5862,0.9032,0.5862,0.9589,0.6939,0.8484
932,18,62,6,16,0.7843,0.9118,0.5294,0.8493,0.5294,0.9118,0.6207,0.8136
933,25,64,3,10,0.8725,0.9552,0.7143,0.9078,0.7143,0.9552,0.7937,0.9203
934,18,71,4,9,0.8725,0.9467,0.6667,0.9161,0.6667,0.9467,0.7347,0.798
